sym,switch,candidate,window,F_vec_delta,G_live_delta,F_filling,G_filling,vec_trades,live_trades,parity_pp
BNBUSDC_LONG,LEGACY_REENTRY_PSR_QUICK_RECOVERY,1.0,30,0.0,0,False,False,8,0,0.0
BNBUSDC_LONG,LEGACY_REENTRY_PSR_QUICK_RECOVERY,2.0,365,0.0,0,False,False,33,0,0.0
BNBUSDC_LONG,LEGACY_REENTRY_PSR_QUICK_RECOVERY,2.0,30,0.0,0,False,False,8,0,0.0
BNBUSDC_LONG,MANDATORY_REENTRY_ALLOW_WT0_STRONG_CROSS,0,365,0.0,0,True,False,35,0,0.0
BNBUSDC_LONG,MANDATORY_REENTRY_ALLOW_WT0_STRONG_CROSS,0,30,0.189,0,True,False,12,0,0.189
BNBUSDC_LONG,MANDATORY_REENTRY_ALLOW_WT0_STRONG_CROSS,0.5,365,0.0,0,False,False,0,0,0.1893
BNBUSDC_LONG,MANDATORY_REENTRY_ALLOW_WT0_STRONG_CROSS,0.5,30,0.0,0,False,False,0,0,0.2456
BNBUSDC_LONG,MANDATORY_REENTRY_ALLOW_WT0_STRONG_CROSS,1.0,365,0.0,0,False,False,0,0,0.1893
BNBUSDC_LONG,MANDATORY_REENTRY_ALLOW_WT0_STRONG_CROSS,1.0,30,0.0,0,False,False,0,0,0.2456
BNBUSDC_LONG,MANDATORY_REENTRY_ALLOW_WT0_STRONG_CROSS,2.0,365,0.0,0,True,False,33,0,0.0
BNBUSDC_LONG,MANDATORY_REENTRY_ALLOW_WT0_STRONG_CROSS,2.0,30,-0.0753,0,True,False,12,0,0.0753
BNBUSDC_LONG,MANDATORY_REENTRY_K_HIGH_BLOCK,0,365,-0.0003,0,True,False,35,0,0.0003
BNBUSDC_LONG,MANDATORY_REENTRY_K_HIGH_BLOCK,0,30,0.1718,0,True,False,12,0,0.1718
BNBUSDC_LONG,MANDATORY_REENTRY_K_HIGH_BLOCK,0.5,365,0.0,0,False,False,0,0,0.1893
BNBUSDC_LONG,MANDATORY_REENTRY_K_HIGH_BLOCK,0.5,30,0.0,0,False,False,0,0,0.2456
BNBUSDC_LONG,MANDATORY_REENTRY_K_HIGH_BLOCK,1.0,365,0.0,0,False,False,0,0,0.1893
BNBUSDC_LONG,MANDATORY_REENTRY_K_HIGH_BLOCK,1.0,30,0.0,0,False,False,0,0,0.2456
BNBUSDC_LONG,MANDATORY_REENTRY_K_HIGH_BLOCK,2.0,365,-0.0004,0,True,False,35,0,0.0004
BNBUSDC_LONG,MANDATORY_REENTRY_K_HIGH_BLOCK,2.0,30,0.1586,0,True,False,12,0,0.1586
BNBUSDC_LONG,MANDATORY_REENTRY_K_LOW_BLOCK,0,365,0.0,0,True,False,33,0,0.0
BNBUSDC_LONG,MANDATORY_REENTRY_K_LOW_BLOCK,0,30,-0.0753,0,True,False,12,0,0.0753
BNBUSDC_LONG,MANDATORY_REENTRY_K_LOW_BLOCK,0.5,365,0.0,0,False,False,0,0,0.1893
BNBUSDC_LONG,MANDATORY_REENTRY_K_LOW_BLOCK,0.5,30,0.0,0,False,False,0,0,0.2456
BNBUSDC_LONG,MANDATORY_REENTRY_K_LOW_BLOCK,1.0,365,0.0,0,False,False,0,0,0.1893
BNBUSDC_LONG,MANDATORY_REENTRY_K_LOW_BLOCK,1.0,30,0.0,0,False,False,0,0,0.2456
BNBUSDC_LONG,MANDATORY_REENTRY_K_LOW_BLOCK,2.0,365,0.0115,0,True,False,31,0,0.0115
BNBUSDC_LONG,MANDATORY_REENTRY_K_LOW_BLOCK,2.0,30,-0.0774,0,True,False,12,0,0.0774
BNBUSDC_LONG,MANDATORY_REENTRY_REQUIRE_K_NOT_EXTREME,0,365,0.0155,0,True,False,33,0,0.0155
BNBUSDC_LONG,MANDATORY_REENTRY_REQUIRE_K_NOT_EXTREME,0,30,0.0987,0,True,False,12,0,0.0987
BNBUSDC_LONG,MANDATORY_REENTRY_REQUIRE_K_NOT_EXTREME,0.5,365,0.0,0,False,False,0,0,0.1893
BNBUSDC_LONG,MANDATORY_REENTRY_REQUIRE_K_NOT_EXTREME,0.5,30,0.0,0,False,False,0,0,0.2456
BNBUSDC_LONG,MANDATORY_REENTRY_REQUIRE_K_NOT_EXTREME,1.0,365,0.0,0,False,False,0,0,0.1893
BNBUSDC_LONG,MANDATORY_REENTRY_REQUIRE_K_NOT_EXTREME,1.0,30,0.0,0,False,False,0,0,0.2456
BNBUSDC_LONG,MANDATORY_REENTRY_REQUIRE_K_NOT_EXTREME,2.0,365,0.0,0,False,False,33,0,0.0
BNBUSDC_LONG,MANDATORY_REENTRY_REQUIRE_K_NOT_EXTREME,2.0,30,0.0,0,False,False,8,0,0.0
BNBUSDC_LONG,MU_CORRECTION_REENTRY_ENABLED,False,365,0.0,0,False,False,33,0,0.0
BNBUSDC_LONG,MU_CORRECTION_REENTRY_ENABLED,False,30,0.0,0,False,False,8,0,0.0
BNBUSDC_LONG,MU_CORRECTION_REENTRY_ENABLED,True,365,0.0,0,False,False,0,0,0.1893
BNBUSDC_LONG,MU_CORRECTION_REENTRY_ENABLED,True,30,0.0,0,False,False,0,0,0.2456
BNBUSDC_LONG,OBLIGATORY_REENTRY_DEFAULT_SIZE_MULT,0,365,0.0,0,False,False,0,0,0.1893
BNBUSDC_LONG,OBLIGATORY_REENTRY_DEFAULT_SIZE_MULT,0,30,0.0,0,False,False,0,0,0.2456
BNBUSDC_LONG,OBLIGATORY_REENTRY_DEFAULT_SIZE_MULT,0.5,365,0.0155,0,True,False,33,0,0.0155
BNBUSDC_LONG,OBLIGATORY_REENTRY_DEFAULT_SIZE_MULT,0.5,30,0.0987,0,True,False,12,0,0.0987
BNBUSDC_LONG,OBLIGATORY_REENTRY_DEFAULT_SIZE_MULT,1.0,365,-0.0075,0,True,False,34,0,0.0075
BNBUSDC_LONG,OBLIGATORY_REENTRY_DEFAULT_SIZE_MULT,1.0,30,0.1782,0,True,False,12,0,0.1782
BNBUSDC_LONG,OBLIGATORY_REENTRY_DEFAULT_SIZE_MULT,2.0,365,0.0,0,False,False,0,0,0.1893
BNBUSDC_LONG,OBLIGATORY_REENTRY_DEFAULT_SIZE_MULT,2.0,30,0.0,0,False,False,0,0,0.2456
BNBUSDC_LONG,OBLIGATORY_REENTRY_ENABLED,False,365,0.0,0,False,False,33,0,0.0
BNBUSDC_LONG,OBLIGATORY_REENTRY_ENABLED,False,30,0.0,0,False,False,8,0,0.0
BNBUSDC_LONG,OBLIGATORY_REENTRY_ENABLED,True,365,0.0,0,True,False,33,0,0.0
BNBUSDC_LONG,OBLIGATORY_REENTRY_ENABLED,True,30,-0.0753,0,True,False,12,0,0.0753
BNBUSDC_LONG,OBLIGATORY_REENTRY_K15_HIGH_BLOCK,0,365,0.0,0,False,False,0,0,0.1893
BNBUSDC_LONG,OBLIGATORY_REENTRY_K15_HIGH_BLOCK,0,30,0.0,0,False,False,0,0,0.2456
BNBUSDC_LONG,OBLIGATORY_REENTRY_K15_HIGH_BLOCK,0.5,365,0.0115,0,True,False,31,0,0.0115
BNBUSDC_LONG,OBLIGATORY_REENTRY_K15_HIGH_BLOCK,0.5,30,-0.0774,0,True,False,12,0,0.0774
BNBUSDC_LONG,OBLIGATORY_REENTRY_K15_HIGH_BLOCK,1.0,365,-0.0004,0,True,False,35,0,0.0004
BNBUSDC_LONG,OBLIGATORY_REENTRY_K15_HIGH_BLOCK,1.0,30,0.1586,0,True,False,12,0,0.1586
BNBUSDC_LONG,OBLIGATORY_REENTRY_K15_HIGH_BLOCK,2.0,365,0.0,0,False,False,0,0,0.1893
BNBUSDC_LONG,OBLIGATORY_REENTRY_K15_HIGH_BLOCK,2.0,30,0.0,0,False,False,0,0,0.2456
BNBUSDC_LONG,OBLIGATORY_REENTRY_K15_HIGH_SIZE_FRAC,0,365,-0.0075,0,True,False,34,0,0.0075
BNBUSDC_LONG,OBLIGATORY_REENTRY_K15_HIGH_SIZE_FRAC,0,30,0.1782,0,True,False,12,0,0.1782
BNBUSDC_LONG,OBLIGATORY_REENTRY_K15_HIGH_SIZE_FRAC,0.5,365,0.0,0,False,False,0,0,0.1893
BNBUSDC_LONG,OBLIGATORY_REENTRY_K15_HIGH_SIZE_FRAC,0.5,30,0.0,0,False,False,0,0,0.2456
BNBUSDC_LONG,OBLIGATORY_REENTRY_K15_HIGH_SIZE_FRAC,1.0,365,0.0,0,False,False,0,0,0.1893
BNBUSDC_LONG,OBLIGATORY_REENTRY_K15_HIGH_SIZE_FRAC,1.0,30,0.0,0,False,False,0,0,0.2456
BNBUSDC_LONG,OBLIGATORY_REENTRY_K15_HIGH_SIZE_FRAC,2.0,365,0.0012,0,True,False,31,0,0.0012
BNBUSDC_LONG,OBLIGATORY_REENTRY_K15_HIGH_SIZE_FRAC,2.0,30,-0.072,0,True,False,12,0,0.072
BNBUSDC_LONG,OBLIGATORY_REENTRY_SCORE_TIER1,0,365,0.0,0,False,False,0,0,0.1893
BNBUSDC_LONG,OBLIGATORY_REENTRY_SCORE_TIER1,0,30,0.0,0,False,False,0,0,0.2456
BNBUSDC_LONG,OBLIGATORY_REENTRY_SCORE_TIER1,0.5,365,0.0155,0,True,False,33,0,0.0155
BNBUSDC_LONG,OBLIGATORY_REENTRY_SCORE_TIER1,0.5,30,0.0987,0,True,False,12,0,0.0987
BNBUSDC_LONG,OBLIGATORY_REENTRY_SCORE_TIER1,1.0,365,-0.0075,0,True,False,34,0,0.0075
BNBUSDC_LONG,OBLIGATORY_REENTRY_SCORE_TIER1,1.0,30,0.1782,0,True,False,12,0,0.1782
BNBUSDC_LONG,OBLIGATORY_REENTRY_SCORE_TIER1,2.0,365,0.0,0,False,False,0,0,0.1893
BNBUSDC_LONG,OBLIGATORY_REENTRY_SCORE_TIER1,2.0,30,0.0,0,False,False,0,0,0.2456
BNBUSDC_LONG,OBLIGATORY_REENTRY_SCORE_TIER2,0,365,-0.0003,0,True,False,35,0,0.0003
BNBUSDC_LONG,OBLIGATORY_REENTRY_SCORE_TIER2,0,30,0.1718,0,True,False,12,0,0.1718
BNBUSDC_LONG,OBLIGATORY_REENTRY_SCORE_TIER2,0.5,365,0.0,0,False,False,0,0,0.1893
BNBUSDC_LONG,OBLIGATORY_REENTRY_SCORE_TIER2,0.5,30,0.0,0,False,False,0,0,0.2456
BNBUSDC_LONG,OBLIGATORY_REENTRY_SCORE_TIER2,1.0,365,0.0,0,False,False,0,0,0.1893
BNBUSDC_LONG,OBLIGATORY_REENTRY_SCORE_TIER2,1.0,30,0.0,0,False,False,0,0,0.2456
BNBUSDC_LONG,OBLIGATORY_REENTRY_SCORE_TIER2,2.0,365,0.0001,0,True,False,33,0,0.0001
BNBUSDC_LONG,OBLIGATORY_REENTRY_SCORE_TIER2,2.0,30,-0.2608,0,True,False,14,0,0.2608
BNBUSDC_LONG,OBLIGATORY_REENTRY_SCORE_TIER3,0,365,0.0,0,False,False,0,0,0.1893
BNBUSDC_LONG,OBLIGATORY_REENTRY_SCORE_TIER3,0,30,0.0,0,False,False,0,0,0.2456
BNBUSDC_LONG,OBLIGATORY_REENTRY_SCORE_TIER3,0.5,365,-0.0003,0,True,False,35,0,0.0003
BNBUSDC_LONG,OBLIGATORY_REENTRY_SCORE_TIER3,0.5,30,0.1718,0,True,False,12,0,0.1718
BNBUSDC_LONG,OBLIGATORY_REENTRY_SCORE_TIER3,1.0,365,0.0099,0,True,False,31,0,0.0099
BNBUSDC_LONG,OBLIGATORY_REENTRY_SCORE_TIER3,1.0,30,-0.08,0,True,False,12,0,0.08
BNBUSDC_LONG,OBLIGATORY_REENTRY_SCORE_TIER3,2.0,365,0.0,0,False,False,0,0,0.1893
BNBUSDC_LONG,OBLIGATORY_REENTRY_SCORE_TIER3,2.0,30,0.0,0,False,False,0,0,0.2456
BNBUSDC_LONG,OBLIGATORY_REENTRY_SHORT_K15_LOW_BLOCK,0,365,0.0,0,True,False,35,0,0.0
BNBUSDC_LONG,OBLIGATORY_REENTRY_SHORT_K15_LOW_BLOCK,0,30,0.189,0,True,False,12,0,0.189
BNBUSDC_LONG,OBLIGATORY_REENTRY_SHORT_K15_LOW_BLOCK,0.5,365,0.0,0,False,False,0,0,0.1893
BNBUSDC_LONG,OBLIGATORY_REENTRY_SHORT_K15_LOW_BLOCK,0.5,30,0.0,0,False,False,0,0,0.2456
BNBUSDC_LONG,OBLIGATORY_REENTRY_SHORT_K15_LOW_BLOCK,1.0,365,0.0,0,False,False,0,0,0.1893
BNBUSDC_LONG,OBLIGATORY_REENTRY_SHORT_K15_LOW_BLOCK,1.0,30,0.0,0,False,False,0,0,0.2456
BNBUSDC_LONG,OBLIGATORY_REENTRY_SHORT_K15_LOW_BLOCK,2.0,365,0.0012,0,True,False,31,0,0.0012
BNBUSDC_LONG,OBLIGATORY_REENTRY_SHORT_K15_LOW_BLOCK,2.0,30,-0.072,0,True,False,12,0,0.072
BNBUSDC_LONG,OBLIGATORY_REENTRY_SHORT_K15_LOW_SIZE_FRAC,0,365,0.0,0,False,False,0,0,0.1893
BNBUSDC_LONG,OBLIGATORY_REENTRY_SHORT_K15_LOW_SIZE_FRAC,0,30,0.0,0,False,False,0,0,0.2456
BNBUSDC_LONG,OBLIGATORY_REENTRY_SHORT_K15_LOW_SIZE_FRAC,0.5,365,0.0115,0,True,False,31,0,0.0115
BNBUSDC_LONG,OBLIGATORY_REENTRY_SHORT_K15_LOW_SIZE_FRAC,0.5,30,-0.0774,0,True,False,12,0,0.0774
BNBUSDC_LONG,OBLIGATORY_REENTRY_SHORT_K15_LOW_SIZE_FRAC,1.0,365,0.0,0,True,False,33,0,0.0
BNBUSDC_LONG,OBLIGATORY_REENTRY_SHORT_K15_LOW_SIZE_FRAC,1.0,30,-0.0753,0,True,False,12,0,0.0753
BNBUSDC_LONG,OBLIGATORY_REENTRY_SHORT_K15_LOW_SIZE_FRAC,2.0,365,0.0,0,False,False,0,0,0.1893
BNBUSDC_LONG,OBLIGATORY_REENTRY_SHORT_K15_LOW_SIZE_FRAC,2.0,30,0.0,0,False,False,0,0,0.2456
BNBUSDC_LONG,OBLIGATORY_REENTRY_SMA_FIELD,0,365,0.0,0,False,False,0,0,0.1893
BNBUSDC_LONG,OBLIGATORY_REENTRY_SMA_FIELD,0,30,0.0,0,False,False,0,0,0.2456
BNBUSDC_LONG,OBLIGATORY_REENTRY_SMA_FIELD,0.5,365,-0.0075,0,True,False,34,0,0.0075
BNBUSDC_LONG,OBLIGATORY_REENTRY_SMA_FIELD,0.5,30,0.1782,0,True,False,12,0,0.1782
BNBUSDC_LONG,OBLIGATORY_REENTRY_SMA_FIELD,1.0,365,0.0001,0,True,False,33,0,0.0001
BNBUSDC_LONG,OBLIGATORY_REENTRY_SMA_FIELD,1.0,30,-0.2608,0,True,False,14,0,0.2608
BNBUSDC_LONG,OBLIGATORY_REENTRY_SMA_FIELD,2.0,365,0.0,0,False,False,0,0,0.1893
BNBUSDC_LONG,OBLIGATORY_REENTRY_SMA_FIELD,2.0,30,0.0,0,False,False,0,0,0.2456
BNBUSDC_LONG,OBLIGATORY_REENTRY_SMA_TF,OFF,365,0.0,0,False,False,33,0,0.0
BNBUSDC_LONG,OBLIGATORY_REENTRY_SMA_TF,OFF,30,0.0,0,False,False,8,0,0.0
BNBUSDC_LONG,OBLIGATORY_REENTRY_SMA_TF,D,365,0.0,0,False,False,0,0,0.1893
BNBUSDC_LONG,OBLIGATORY_REENTRY_SMA_TF,D,30,0.0,0,False,False,0,0,0.2456
BNBUSDC_LONG,OBLIGATORY_REENTRY_SMA_TF,4h,365,0.0,0,False,False,0,0,0.1893
BNBUSDC_LONG,OBLIGATORY_REENTRY_SMA_TF,4h,30,0.0,0,False,False,0,0,0.2456
BNBUSDC_LONG,OBLIGATORY_REENTRY_SMA_TF,1h,365,0.0099,0,True,False,31,0,0.0099
BNBUSDC_LONG,OBLIGATORY_REENTRY_SMA_TF,1h,30,-0.08,0,True,False,12,0,0.08
BNBUSDC_LONG,OBLIGATORY_REENTRY_SMA_TF,15m,365,0.0,0,False,False,33,0,0.0
BNBUSDC_LONG,OBLIGATORY_REENTRY_SMA_TF,15m,30,0.0,0,False,False,8,0,0.0
BNBUSDC_LONG,OBLIGATORY_REENTRY_TIER1_HTF_REQUIRED,0,365,0.0,0,False,False,0,0,0.1893
BNBUSDC_LONG,OBLIGATORY_REENTRY_TIER1_HTF_REQUIRED,0,30,0.0,0,False,False,0,0,0.2456
BNBUSDC_LONG,OBLIGATORY_REENTRY_TIER1_HTF_REQUIRED,0.5,365,0.0,0,True,False,33,0,0.0
BNBUSDC_LONG,OBLIGATORY_REENTRY_TIER1_HTF_REQUIRED,0.5,30,-0.0685,0,True,False,12,0,0.0685
BNBUSDC_LONG,OBLIGATORY_REENTRY_TIER1_HTF_REQUIRED,1.0,365,0.0155,0,True,False,33,0,0.0155
BNBUSDC_LONG,OBLIGATORY_REENTRY_TIER1_HTF_REQUIRED,1.0,30,0.0987,0,True,False,12,0,0.0987
BNBUSDC_LONG,OBLIGATORY_REENTRY_TIER1_HTF_REQUIRED,2.0,365,0.0,0,False,False,0,0,0.1893
BNBUSDC_LONG,OBLIGATORY_REENTRY_TIER1_HTF_REQUIRED,2.0,30,0.0,0,False,False,0,0,0.2456
BNBUSDC_LONG,OBLIGATORY_REENTRY_TIER2_HTF_REQUIRED,0,365,0.0115,0,True,False,31,0,0.0115
BNBUSDC_LONG,OBLIGATORY_REENTRY_TIER2_HTF_REQUIRED,0,30,-0.0774,0,True,False,12,0,0.0774
BNBUSDC_LONG,OBLIGATORY_REENTRY_TIER2_HTF_REQUIRED,0.5,365,0.0,0,False,False,0,0,0.1893
BNBUSDC_LONG,OBLIGATORY_REENTRY_TIER2_HTF_REQUIRED,0.5,30,0.0,0,False,False,0,0,0.2456
BNBUSDC_LONG,OBLIGATORY_REENTRY_TIER2_HTF_REQUIRED,1.0,365,0.0,0,False,False,0,0,0.1893
BNBUSDC_LONG,OBLIGATORY_REENTRY_TIER2_HTF_REQUIRED,1.0,30,0.0,0,False,False,0,0,0.2456
BNBUSDC_LONG,OBLIGATORY_REENTRY_TIER2_HTF_REQUIRED,2.0,365,0.0115,0,True,False,31,0,0.0115
BNBUSDC_LONG,OBLIGATORY_REENTRY_TIER2_HTF_REQUIRED,2.0,30,-0.0774,0,True,False,12,0,0.0774
BNBUSDC_LONG,REENTRY2_DC_BREAK_ALLOW_15M,0,365,0.0,0,False,False,0,0,0.1893
BNBUSDC_LONG,REENTRY2_DC_BREAK_ALLOW_15M,0,30,0.0,0,False,False,0,0,0.2456
BNBUSDC_LONG,REENTRY2_DC_BREAK_ALLOW_15M,0.5,365,0.0155,0,True,False,33,0,0.0155
BNBUSDC_LONG,REENTRY2_DC_BREAK_ALLOW_15M,0.5,30,0.0987,0,True,False,12,0,0.0987
BNBUSDC_LONG,REENTRY2_DC_BREAK_ALLOW_15M,1.0,365,0.0001,0,True,False,33,0,0.0001
BNBUSDC_LONG,REENTRY2_DC_BREAK_ALLOW_15M,1.0,30,-0.2608,0,True,False,14,0,0.2608
BNBUSDC_LONG,REENTRY2_DC_BREAK_ALLOW_15M,2.0,365,0.0,0,False,False,0,0,0.1893
BNBUSDC_LONG,REENTRY2_DC_BREAK_ALLOW_15M,2.0,30,0.0,0,False,False,0,0,0.2456
BNBUSDC_LONG,REENTRY2_DC_BREAK_FILTER_TF,OFF,365,0.0,0,False,False,33,0,0.0
BNBUSDC_LONG,REENTRY2_DC_BREAK_FILTER_TF,OFF,30,0.0,0,False,False,8,0,0.0
BNBUSDC_LONG,REENTRY2_DC_BREAK_FILTER_TF,D,365,-0.0078,0,True,False,34,0,0.0078
BNBUSDC_LONG,REENTRY2_DC_BREAK_FILTER_TF,D,30,0.3001,0,True,False,12,0,0.3001
BNBUSDC_LONG,REENTRY2_DC_BREAK_FILTER_TF,4h,365,-0.0003,0,True,False,35,0,0.0003
BNBUSDC_LONG,REENTRY2_DC_BREAK_FILTER_TF,4h,30,0.1718,0,True,False,12,0,0.1718
BNBUSDC_LONG,REENTRY2_DC_BREAK_FILTER_TF,1h,365,0.0,0,True,False,35,0,0.0
BNBUSDC_LONG,REENTRY2_DC_BREAK_FILTER_TF,1h,30,0.189,0,True,False,12,0,0.189
BNBUSDC_LONG,REENTRY2_DC_BREAK_FILTER_TF,15m,365,0.0,0,False,False,33,0,0.0
BNBUSDC_LONG,REENTRY2_DC_BREAK_FILTER_TF,15m,30,0.0,0,False,False,8,0,0.0
BNBUSDC_LONG,REENTRY2_DC_BREAK_REQUIRE_K_FILTER,0,365,0.0001,0,True,False,33,0,0.0001
BNBUSDC_LONG,REENTRY2_DC_BREAK_REQUIRE_K_FILTER,0,30,-0.2608,0,True,False,14,0,0.2608
BNBUSDC_LONG,REENTRY2_DC_BREAK_REQUIRE_K_FILTER,0.5,365,0.0,0,False,False,0,0,0.1893
BNBUSDC_LONG,REENTRY2_DC_BREAK_REQUIRE_K_FILTER,0.5,30,0.0,0,False,False,0,0,0.2456
BNBUSDC_LONG,REENTRY2_DC_BREAK_REQUIRE_K_FILTER,1.0,365,0.0,0,False,False,0,0,0.1893
BNBUSDC_LONG,REENTRY2_DC_BREAK_REQUIRE_K_FILTER,1.0,30,0.0,0,False,False,0,0,0.2456
BNBUSDC_LONG,REENTRY2_DC_BREAK_REQUIRE_K_FILTER,2.0,365,0.0012,0,True,False,31,0,0.0012
BNBUSDC_LONG,REENTRY2_DC_BREAK_REQUIRE_K_FILTER,2.0,30,-0.072,0,True,False,12,0,0.072
BNBUSDC_LONG,REENTRY2_DC_BREAK_REQUIRE_WT_FILTER,0,365,0.0,0,True,False,33,0,0.0
BNBUSDC_LONG,REENTRY2_DC_BREAK_REQUIRE_WT_FILTER,0,30,-0.0685,0,True,False,12,0,0.0685
BNBUSDC_LONG,REENTRY2_DC_BREAK_REQUIRE_WT_FILTER,0.5,365,0.0,0,False,False,0,0,0.1893
BNBUSDC_LONG,REENTRY2_DC_BREAK_REQUIRE_WT_FILTER,0.5,30,0.0,0,False,False,0,0,0.2456
BNBUSDC_LONG,REENTRY2_DC_BREAK_REQUIRE_WT_FILTER,1.0,365,0.0,0,False,False,0,0,0.1893
BNBUSDC_LONG,REENTRY2_DC_BREAK_REQUIRE_WT_FILTER,1.0,30,0.0,0,False,False,0,0,0.2456
BNBUSDC_LONG,REENTRY2_DC_BREAK_REQUIRE_WT_FILTER,2.0,365,0.0,0,True,False,33,0,0.0
BNBUSDC_LONG,REENTRY2_DC_BREAK_REQUIRE_WT_FILTER,2.0,30,-0.0685,0,True,False,12,0,0.0685
BNBUSDC_LONG,REENTRY2_DIR_FAV_ENABLED,False,365,0.0,0,False,False,33,0,0.0
BNBUSDC_LONG,REENTRY2_DIR_FAV_ENABLED,False,30,0.0,0,False,False,8,0,0.0
BNBUSDC_LONG,REENTRY2_DIR_FAV_ENABLED,True,365,0.0,0,False,False,0,0,0.1893
BNBUSDC_LONG,REENTRY2_DIR_FAV_ENABLED,True,30,0.0,0,False,False,0,0,0.2456
BNBUSDC_LONG,REENTRY_B16_SIZE_MULT_STRONG,0,365,-0.0004,0,True,False,35,0,0.0004
BNBUSDC_LONG,REENTRY_B16_SIZE_MULT_STRONG,0,30,0.1586,0,True,False,12,0,0.1586
BNBUSDC_LONG,REENTRY_B16_SIZE_MULT_STRONG,0.5,365,0.0,0,False,False,0,0,0.1893
BNBUSDC_LONG,REENTRY_B16_SIZE_MULT_STRONG,0.5,30,0.0,0,False,False,0,0,0.2456
BNBUSDC_LONG,REENTRY_B16_SIZE_MULT_STRONG,1.0,365,0.0,0,False,False,0,0,0.1893
BNBUSDC_LONG,REENTRY_B16_SIZE_MULT_STRONG,1.0,30,0.0,0,False,False,0,0,0.2456
BNBUSDC_LONG,REENTRY_B16_SIZE_MULT_STRONG,2.0,365,-0.0004,0,True,False,35,0,0.0004
BNBUSDC_LONG,REENTRY_B16_SIZE_MULT_STRONG,2.0,30,0.1586,0,True,False,12,0,0.1586
BNBUSDC_LONG,REENTRY_B16_SIZE_MULT_WEAK,0,365,0.0,0,False,False,0,0,0.1893
BNBUSDC_LONG,REENTRY_B16_SIZE_MULT_WEAK,0,30,0.0,0,False,False,0,0,0.2456
BNBUSDC_LONG,REENTRY_B16_SIZE_MULT_WEAK,0.5,365,-0.0078,0,True,False,34,0,0.0078
BNBUSDC_LONG,REENTRY_B16_SIZE_MULT_WEAK,0.5,30,0.3001,0,True,False,12,0,0.3001
BNBUSDC_LONG,REENTRY_B16_SIZE_MULT_WEAK,1.0,365,0.0155,0,True,False,33,0,0.0155
BNBUSDC_LONG,REENTRY_B16_SIZE_MULT_WEAK,1.0,30,0.0987,0,True,False,12,0,0.0987
BNBUSDC_LONG,REENTRY_B16_SIZE_MULT_WEAK,2.0,365,0.0,0,False,False,0,0,0.1893
BNBUSDC_LONG,REENTRY_B16_SIZE_MULT_WEAK,2.0,30,0.0,0,False,False,0,0,0.2456
BNBUSDC_LONG,REENTRY_B16_SMA200_PROX_PCT,0,365,0.0,0,False,False,0,0,0.1893
BNBUSDC_LONG,REENTRY_B16_SMA200_PROX_PCT,0,30,0.0,0,False,False,0,0,0.2456
BNBUSDC_LONG,REENTRY_B16_SMA200_PROX_PCT,0.5,365,0.0012,0,True,False,31,0,0.0012
BNBUSDC_LONG,REENTRY_B16_SMA200_PROX_PCT,0.5,30,-0.072,0,True,False,12,0,0.072
BNBUSDC_LONG,REENTRY_B16_SMA200_PROX_PCT,1.0,365,0.0,0,False,False,33,0,0.0
BNBUSDC_LONG,REENTRY_B16_SMA200_PROX_PCT,1.0,30,0.0,0,False,False,8,0,0.0
BNBUSDC_LONG,REENTRY_B16_SMA200_PROX_PCT,2.0,365,0.0,0,False,False,0,0,0.1893
BNBUSDC_LONG,REENTRY_B16_SMA200_PROX_PCT,2.0,30,0.0,0,False,False,0,0,0.2456
BNBUSDC_LONG,REENTRY_B16_SMA200_PULLBACK_ENABLED,False,365,0.0,0,False,False,33,0,0.0
BNBUSDC_LONG,REENTRY_B16_SMA200_PULLBACK_ENABLED,False,30,0.0,0,False,False,8,0,0.0
BNBUSDC_LONG,REENTRY_B16_SMA200_PULLBACK_ENABLED,True,365,0.0099,0,True,False,31,0,0.0099
BNBUSDC_LONG,REENTRY_B16_SMA200_PULLBACK_ENABLED,True,30,-0.08,0,True,False,12,0,0.08
BNBUSDC_LONG,REENTRY_CROSS_FRESHNESS_ENABLED,False,365,0.0,0,False,False,33,0,0.0
BNBUSDC_LONG,REENTRY_CROSS_FRESHNESS_ENABLED,False,30,0.0,0,False,False,8,0,0.0
BNBUSDC_LONG,REENTRY_CROSS_FRESHNESS_ENABLED,True,365,0.0,0,True,False,33,0,0.0
BNBUSDC_LONG,REENTRY_CROSS_FRESHNESS_ENABLED,True,30,-0.0685,0,True,False,12,0,0.0685
BNBUSDC_LONG,REENTRY_EXHAUSTED_PARTIAL_ENABLED,False,365,0.0,0,False,False,33,0,0.0
BNBUSDC_LONG,REENTRY_EXHAUSTED_PARTIAL_ENABLED,False,30,0.0,0,False,False,8,0,0.0
BNBUSDC_LONG,REENTRY_EXHAUSTED_PARTIAL_ENABLED,True,365,0.0,0,False,False,0,0,0.1893
BNBUSDC_LONG,REENTRY_EXHAUSTED_PARTIAL_ENABLED,True,30,0.0,0,False,False,0,0,0.2456
BNBUSDC_LONG,REENTRY_EXIT_RECLAIM_BUFFER_PCT,0,365,0.0,0,False,False,0,0,0.1893
BNBUSDC_LONG,REENTRY_EXIT_RECLAIM_BUFFER_PCT,0,30,0.0,0,False,False,0,0,0.2456
BNBUSDC_LONG,REENTRY_EXIT_RECLAIM_BUFFER_PCT,0.5,365,-0.0004,0,True,False,35,0,0.0004
