host,path,mtime_utc,size_bytes,records,status
s1,/home/niels/binance-sandbox/data/reports/gui_lab/opt/intelligent_VOID_badmetric_badticks_1787367152/AR_LONG.json,2026-08-21T21:05:28.438325+00:00,10178,1,ok
s1,/home/niels/binance-sandbox/data/reports/gui_lab/opt/intelligent_VOID_badmetric_badticks_1787367152/ASMLUSDT_LONG.json,2026-08-22T00:07:40.611707+00:00,4314,1,ok
s1,/home/niels/binance-sandbox/data/reports/gui_lab/opt/intelligent_VOID_badmetric_badticks_1787367152/ASML_LONG.json,2026-08-22T02:48:43.577961+00:00,9051,1,ok
s1,/home/niels/binance-sandbox/data/reports/gui_lab/opt/intelligent_VOID_badmetric_badticks_1787367152/ASTSUSDT_LONG.json,2026-08-22T00:08:10.178928+00:00,9212,1,ok
s1,/home/niels/binance-sandbox/data/reports/gui_lab/opt/intelligent_VOID_badmetric_badticks_1787367152/ASTSUSDT_SHORT.json,2026-08-22T00:07:47.978762+00:00,2989,1,ok
s1,/home/niels/binance-sandbox/data/reports/gui_lab/opt/intelligent_VOID_badmetric_badticks_1787367152/ASTS_LONG.json,2026-08-22T02:48:42.427951+00:00,3318,1,ok
s1,/home/niels/binance-sandbox/data/reports/gui_lab/opt/intelligent_VOID_badmetric_badticks_1787367152/ASTS_SHORT.json,2026-08-21T21:08:36.311539+00:00,2643,1,ok
s1,/home/niels/binance-sandbox/data/reports/gui_lab/opt/intelligent_VOID_badmetric_badticks_1787367152/ATOMUSDT_LONG.json,2026-08-22T02:42:14.401455+00:00,3043,1,ok
s1,/home/niels/binance-sandbox/data/reports/gui_lab/opt/intelligent_VOID_badmetric_badticks_1787367152/ATOMUSDT_SHORT.json,2026-08-21T23:17:41.372513+00:00,4587,1,ok
s1,/home/niels/binance-sandbox/data/reports/gui_lab/opt/intelligent_VOID_badmetric_badticks_1787367152/AU_LONG.json,2026-08-22T02:48:54.370055+00:00,5430,1,ok
s1,/home/niels/binance-sandbox/data/reports/gui_lab/opt/intelligent_VOID_badmetric_badticks_1787367152/AU_SHORT.json,2026-08-21T21:11:43.711620+00:00,2854,1,ok
s1,/home/niels/binance-sandbox/data/reports/gui_lab/opt/intelligent_VOID_badmetric_badticks_1787367152/AVAXUSDC_LONG.json,2026-08-21T23:17:39.237494+00:00,2838,1,ok
s1,/home/niels/binance-sandbox/data/reports/gui_lab/opt/intelligent_VOID_badmetric_badticks_1787367152/AVAXUSDC_SHORT.json,2026-08-21T23:17:23.177359+00:00,3990,1,ok
s1,/home/niels/binance-sandbox/data/reports/gui_lab/opt/intelligent_VOID_badmetric_badticks_1787367152/AVGO_SHORT.json,2026-08-21T21:10:39.715921+00:00,2623,1,ok
s1,/home/niels/binance-sandbox/data/reports/gui_lab/opt/intelligent_VOID_badmetric_badticks_1787367152/AXON_SHORT.json,2026-08-22T02:36:32.154112+00:00,7308,1,ok
s1,/home/niels/binance-sandbox/data/reports/gui_lab/opt/intelligent_VOID_badmetric_badticks_1787367152/AXSUSDT_LONG.json,2026-08-21T21:19:20.157371+00:00,2845,1,ok
s1,/home/niels/binance-sandbox/data/reports/gui_lab/opt/intelligent_VOID_badmetric_badticks_1787367152/AXSUSDT_SHORT.json,2026-08-21T23:59:56.841596+00:00,4830,1,ok
s1,/home/niels/binance-sandbox/data/reports/gui_lab/opt/intelligent_VOID_badmetric_badticks_1787367152/AXTIUSDT_LONG.json,2026-08-22T00:07:37.651685+00:00,2731,1,ok
s1,/home/niels/binance-sandbox/data/reports/gui_lab/opt/intelligent_VOID_badmetric_badticks_1787367152/AXTIUSDT_SHORT.json,2026-08-22T00:08:17.226981+00:00,10000,1,ok
s1,/home/niels/binance-sandbox/data/reports/gui_lab/opt/intelligent_VOID_badmetric_badticks_1787367152/AXTI_LONG.json,2026-08-21T21:05:29.660340+00:00,2835,1,ok
s1,/home/niels/binance-sandbox/data/reports/gui_lab/opt/intelligent_VOID_badmetric_badticks_1787367152/AXTI_SHORT.json,2026-08-22T02:48:44.558970+00:00,4648,1,ok
s1,/home/niels/binance-sandbox/data/reports/gui_lab/opt/intelligent_VOID_badmetric_badticks_1787367152/A_LONG.json,2026-08-22T02:48:47.062992+00:00,8350,1,ok
s1,/home/niels/binance-sandbox/data/reports/gui_lab/opt/intelligent_VOID_badmetric_badticks_1787367152/A_SHORT.json,2026-08-21T21:08:19.680349+00:00,4195,1,ok
s1,/home/niels/binance-sandbox/data/reports/gui_lab/opt/intelligent_VOID_badmetric_badticks_1787367152/BABA_SHORT.json,2026-08-22T00:06:40.437264+00:00,8357,1,ok
s1,/home/niels/binance-sandbox/data/reports/gui_lab/opt/intelligent_VOID_badmetric_badticks_1787367152/BCHUSDC_LONG.json,2026-08-22T02:41:36.721090+00:00,2778,1,ok
s1,/home/niels/binance-sandbox/data/reports/gui_lab/opt/intelligent_VOID_badmetric_badticks_1787367152/BCHUSDC_SHORT.json,2026-08-21T21:15:22.444939+00:00,4980,1,ok
s1,/home/niels/binance-sandbox/data/reports/gui_lab/opt/intelligent_VOID_badmetric_badticks_1787367152/BEATUSDT_LONG.json,2026-08-22T02:46:19.453715+00:00,11051,1,ok
s1,/home/niels/binance-sandbox/data/reports/gui_lab/opt/intelligent_VOID_badmetric_badticks_1787367152/BEATUSDT_SHORT.json,2026-08-22T02:46:02.996575+00:00,3023,1,ok
s1,/home/niels/binance-sandbox/data/reports/gui_lab/opt/intelligent_VOID_badmetric_badticks_1787367152/BG_LONG.json,2026-08-21T21:05:49.893586+00:00,3808,1,ok
s1,/home/niels/binance-sandbox/data/reports/gui_lab/opt/intelligent_VOID_badmetric_badticks_1787367152/BHP_LONG.json,2026-08-21T21:05:56.420665+00:00,6163,1,ok
s1,/home/niels/binance-sandbox/data/reports/gui_lab/opt/intelligent_VOID_badmetric_badticks_1787367152/BIDU_SHORT.json,2026-08-22T00:06:29.100181+00:00,2615,1,ok
s1,/home/niels/binance-sandbox/data/reports/gui_lab/opt/intelligent_VOID_badmetric_badticks_1787367152/BIOUSDC_LONG.json,2026-08-21T21:31:41.220664+00:00,6327,1,ok
s1,/home/niels/binance-sandbox/data/reports/gui_lab/opt/intelligent_VOID_badmetric_badticks_1787367152/BIOUSDC_SHORT.json,2026-08-22T02:46:11.161644+00:00,2781,1,ok
s1,/home/niels/binance-sandbox/data/reports/gui_lab/opt/intelligent_VOID_badmetric_badticks_1787367152/BK_LONG.json,2026-08-21T21:05:54.845646+00:00,8220,1,ok
s1,/home/niels/binance-sandbox/data/reports/gui_lab/opt/intelligent_VOID_badmetric_badticks_1787367152/BLOK_LONG.json,2026-08-22T02:48:57.750085+00:00,10426,1,ok
s1,/home/niels/binance-sandbox/data/reports/gui_lab/opt/intelligent_VOID_badmetric_badticks_1787367152/BLURUSDT_LONG.json,2026-08-22T02:46:18.041703+00:00,3014,1,ok
s1,/home/niels/binance-sandbox/data/reports/gui_lab/opt/intelligent_VOID_badmetric_badticks_1787367152/BLURUSDT_SHORT.json,2026-08-21T21:30:08.896768+00:00,6547,1,ok
s1,/home/niels/binance-sandbox/data/reports/gui_lab/opt/intelligent_VOID_badmetric_badticks_1787367152/BMNRUSDT_LONG.json,2026-08-22T00:08:17.906986+00:00,2520,1,ok
s1,/home/niels/binance-sandbox/data/reports/gui_lab/opt/intelligent_VOID_badmetric_badticks_1787367152/BMNRUSDT_SHORT.json,2026-08-22T00:08:21.892016+00:00,2986,1,ok
s1,/home/niels/binance-sandbox/data/reports/gui_lab/opt/intelligent_VOID_badmetric_badticks_1787367152/BMNR_LONG.json,2026-08-22T02:48:53.122045+00:00,3291,1,ok
s1,/home/niels/binance-sandbox/data/reports/gui_lab/opt/intelligent_VOID_badmetric_badticks_1787367152/BMNR_SHORT.json,2026-08-21T21:08:46.661657+00:00,3074,1,ok
s1,/home/niels/binance-sandbox/data/reports/gui_lab/opt/intelligent_VOID_badmetric_badticks_1787367152/BNBUSDC_LONG.json,2026-08-21T21:12:33.562157+00:00,4211,1,ok
s1,/home/niels/binance-sandbox/data/reports/gui_lab/opt/intelligent_VOID_badmetric_badticks_1787367152/BNBUSDC_SHORT.json,2026-08-22T02:42:43.140733+00:00,9939,1,ok
s1,/home/niels/binance-sandbox/data/reports/gui_lab/opt/intelligent_VOID_badmetric_badticks_1787367152/BNO_LONG.json,2026-08-21T21:05:50.259590+00:00,6914,1,ok
s1,/home/niels/binance-sandbox/data/reports/gui_lab/opt/intelligent_VOID_badmetric_badticks_1787367152/BSVUSDT_LONG.json,2026-08-22T02:41:43.727158+00:00,2795,1,ok
s1,/home/niels/binance-sandbox/data/reports/gui_lab/opt/intelligent_VOID_badmetric_badticks_1787367152/BSVUSDT_SHORT.json,2026-08-21T21:15:23.299948+00:00,3999,1,ok
s1,/home/niels/binance-sandbox/data/reports/gui_lab/opt/intelligent_VOID_badmetric_badticks_1787367152/BTCDOMUSDT_LONG.json,2026-08-21T21:13:48.854959+00:00,11082,1,ok
s1,/home/niels/binance-sandbox/data/reports/gui_lab/opt/intelligent_VOID_badmetric_badticks_1787367152/BTCDOMUSDT_SHORT.json,2026-08-22T02:41:37.370096+00:00,3248,1,ok
s1,/home/niels/binance-sandbox/data/reports/gui_lab/opt/intelligent_VOID_badmetric_badticks_1787367152/BTCL_LONG.json,2026-08-22T00:06:31.114196+00:00,3522,1,ok
s1,/home/niels/binance-sandbox/data/reports/gui_lab/opt/intelligent_VOID_badmetric_badticks_1787367152/BTCUSDC_LONG.json,2026-08-22T01:45:55.674678+00:00,2880,1,ok
s1,/home/niels/binance-sandbox/data/reports/gui_lab/opt/intelligent_VOID_badmetric_badticks_1787367152/BTCUSDC_SHORT.json,2026-08-21T21:12:59.570436+00:00,5822,1,ok
s1,/home/niels/binance-sandbox/data/reports/gui_lab/opt/intelligent_VOID_badmetric_badticks_1787367152/BWXT_LONG.json,2026-08-21T21:05:53.347628+00:00,6977,1,ok
s1,/home/niels/binance-sandbox/data/reports/gui_lab/opt/intelligent_VOID_badmetric_badticks_1787367152/BWXT_SHORT.json,2026-08-21T21:08:44.187629+00:00,2810,1,ok
s1,/home/niels/binance-sandbox/data/reports/gui_lab/opt/intelligent_VOID_badmetric_badticks_1787367152/CAKEUSDT_LONG.json,2026-08-22T02:46:18.132704+00:00,2795,1,ok
s1,/home/niels/binance-sandbox/data/reports/gui_lab/opt/intelligent_VOID_badmetric_badticks_1787367152/CAKEUSDT_SHORT.json,2026-08-22T00:00:25.332761+00:00,9235,1,ok
s1,/home/niels/binance-sandbox/data/reports/gui_lab/opt/intelligent_VOID_badmetric_badticks_1787367152/CATUSDT_LONG.json,2026-08-22T00:08:23.440028+00:00,5548,1,ok
s1,/home/niels/binance-sandbox/data/reports/gui_lab/opt/intelligent_VOID_badmetric_badticks_1787367152/CAT_LONG.json,2026-08-22T02:49:22.960306+00:00,9595,1,ok
s1,/home/niels/binance-sandbox/data/reports/gui_lab/opt/intelligent_VOID_badmetric_badticks_1787367152/CAT_SHORT.json,2026-08-22T00:06:28.074174+00:00,2578,1,ok
s1,/home/niels/binance-sandbox/data/reports/gui_lab/opt/intelligent_VOID_badmetric_badticks_1787367152/CDE_SHORT.json,2026-08-21T21:11:44.129625+00:00,2795,1,ok
s1,/home/niels/binance-sandbox/data/reports/gui_lab/opt/intelligent_VOID_badmetric_badticks_1787367152/CDW_LONG.json,2026-08-22T02:49:03.030131+00:00,9576,1,ok
s1,/home/niels/binance-sandbox/data/reports/gui_lab/opt/intelligent_VOID_badmetric_badticks_1787367152/CF_LONG.json,2026-08-21T21:05:55.802657+00:00,3886,1,ok
s1,/home/niels/binance-sandbox/data/reports/gui_lab/opt/intelligent_VOID_badmetric_badticks_1787367152/CF_SHORT.json,2026-08-21T21:08:45.710646+00:00,3894,1,ok
s1,/home/niels/binance-sandbox/data/reports/gui_lab/opt/intelligent_VOID_badmetric_badticks_1787367152/CHRD_LONG.json,2026-08-21T21:11:26.268431+00:00,8109,1,ok
s1,/home/niels/binance-sandbox/data/reports/gui_lab/opt/intelligent_VOID_badmetric_badticks_1787367152/CHRUSDT_LONG.json,2026-08-21T21:32:14.902990+00:00,3910,1,ok
s1,/home/niels/binance-sandbox/data/reports/gui_lab/opt/intelligent_VOID_badmetric_badticks_1787367152/CHRUSDT_SHORT.json,2026-08-21T21:32:17.162012+00:00,6134,1,ok
s1,/home/niels/binance-sandbox/data/reports/gui_lab/opt/intelligent_VOID_badmetric_badticks_1787367152/CIBR_LONG.json,2026-08-22T02:49:04.992149+00:00,13380,1,ok
s1,/home/niels/binance-sandbox/data/reports/gui_lab/opt/intelligent_VOID_badmetric_badticks_1787367152/CIENUSDT_SHORT.json,2026-08-22T00:08:13.394952+00:00,3984,1,ok
s1,/home/niels/binance-sandbox/data/reports/gui_lab/opt/intelligent_VOID_badmetric_badticks_1787367152/CIEN_LONG.json,2026-08-21T21:11:20.094363+00:00,5505,1,ok
s1,/home/niels/binance-sandbox/data/reports/gui_lab/opt/intelligent_VOID_badmetric_badticks_1787367152/CIEN_SHORT.json,2026-08-21T21:08:43.238618+00:00,4534,1,ok
s1,/home/niels/binance-sandbox/data/reports/gui_lab/opt/intelligent_VOID_badmetric_badticks_1787367152/CLF_LONG.json,2026-08-21T21:06:05.726777+00:00,7332,1,ok
s1,/home/niels/binance-sandbox/data/reports/gui_lab/opt/intelligent_VOID_badmetric_badticks_1787367152/CLF_SHORT.json,2026-08-21T21:08:45.766647+00:00,4972,1,ok
s1,/home/niels/binance-sandbox/data/reports/gui_lab/opt/intelligent_VOID_badmetric_badticks_1787367152/CLX_LONG.json,2026-08-21T21:06:04.121758+00:00,10274,1,ok
s1,/home/niels/binance-sandbox/data/reports/gui_lab/opt/intelligent_VOID_badmetric_badticks_1787367152/CLX_SHORT.json,2026-08-22T02:49:09.104185+00:00,5147,1,ok
s1,/home/niels/binance-sandbox/data/reports/gui_lab/opt/intelligent_VOID_badmetric_badticks_1787367152/CMC_LONG.json,2026-08-21T21:05:58.898695+00:00,3947,1,ok
s1,/home/niels/binance-sandbox/data/reports/gui_lab/opt/intelligent_VOID_badmetric_badticks_1787367152/CMC_SHORT.json,2026-08-22T01:56:10.182400+00:00,3795,1,ok
s1,/home/niels/binance-sandbox/data/reports/gui_lab/opt/intelligent_VOID_badmetric_badticks_1787367152/CME_LONG.json,2026-08-21T21:06:03.806754+00:00,5731,1,ok
s1,/home/niels/binance-sandbox/data/reports/gui_lab/opt/intelligent_VOID_badmetric_badticks_1787367152/CME_SHORT.json,2026-08-21T21:08:49.277687+00:00,6245,1,ok
s1,/home/niels/binance-sandbox/data/reports/gui_lab/opt/intelligent_VOID_badmetric_badticks_1787367152/COE_SHORT.json,2026-08-21T21:08:45.088639+00:00,4974,1,ok
s1,/home/niels/binance-sandbox/data/reports/gui_lab/opt/intelligent_VOID_badmetric_badticks_1787367152/COHRUSDT_LONG.json,2026-08-22T00:08:17.716985+00:00,6632,1,ok
s1,/home/niels/binance-sandbox/data/reports/gui_lab/opt/intelligent_VOID_badmetric_badticks_1787367152/COHR_LONG.json,2026-08-21T21:05:59.990708+00:00,4940,1,ok
s1,/home/niels/binance-sandbox/data/reports/gui_lab/opt/intelligent_VOID_badmetric_badticks_1787367152/COHR_SHORT.json,2026-08-22T01:56:18.538468+00:00,12115,1,ok
s1,/home/niels/binance-sandbox/data/reports/gui_lab/opt/intelligent_VOID_badmetric_badticks_1787367152/COMPUSDT_LONG.json,2026-08-21T21:15:58.579314+00:00,2872,1,ok
s1,/home/niels/binance-sandbox/data/reports/gui_lab/opt/intelligent_VOID_badmetric_badticks_1787367152/COMPUSDT_SHORT.json,2026-08-21T21:19:24.819418+00:00,4863,1,ok
s1,/home/niels/binance-sandbox/data/reports/gui_lab/opt/intelligent_VOID_badmetric_badticks_1787367152/COPX_LONG.json,2026-08-22T02:49:15.975245+00:00,8257,1,ok
s1,/home/niels/binance-sandbox/data/reports/gui_lab/opt/intelligent_VOID_badmetric_badticks_1787367152/COP_LONG.json,2026-08-21T21:11:23.701403+00:00,3890,1,ok
s1,/home/niels/binance-sandbox/data/reports/gui_lab/opt/intelligent_VOID_badmetric_badticks_1787367152/COP_SHORT.json,2026-08-21T21:08:51.784715+00:00,6860,1,ok
s1,/home/niels/binance-sandbox/data/reports/gui_lab/opt/intelligent_VOID_badmetric_badticks_1787367152/COTIUSDT_LONG.json,2026-08-21T21:19:15.310322+00:00,2861,1,ok
s1,/home/niels/binance-sandbox/data/reports/gui_lab/opt/intelligent_VOID_badmetric_badticks_1787367152/COTIUSDT_SHORT.json,2026-08-21T21:19:32.568496+00:00,3947,1,ok
s1,/home/niels/binance-sandbox/data/reports/gui_lab/opt/intelligent_VOID_badmetric_badticks_1787367152/CRK_LONG.json,2026-08-21T21:06:05.980780+00:00,5450,1,ok
s1,/home/niels/binance-sandbox/data/reports/gui_lab/opt/intelligent_VOID_badmetric_badticks_1787367152/CRK_SHORT.json,2026-08-22T02:49:11.449205+00:00,3692,1,ok
s1,/home/niels/binance-sandbox/data/reports/gui_lab/opt/intelligent_VOID_badmetric_badticks_1787367152/CRMUSDT_LONG.json,2026-08-22T00:08:32.060093+00:00,6808,1,ok
s1,/home/niels/binance-sandbox/data/reports/gui_lab/opt/intelligent_VOID_badmetric_badticks_1787367152/CRMUSDT_SHORT.json,2026-08-22T00:08:40.266155+00:00,7970,1,ok
s1,/home/niels/binance-sandbox/data/reports/gui_lab/opt/intelligent_VOID_badmetric_badticks_1787367152/CRM_LONG.json,2026-08-21T21:06:10.126830+00:00,3934,1,ok
s1,/home/niels/binance-sandbox/data/reports/gui_lab/opt/intelligent_VOID_badmetric_badticks_1787367152/CRM_SHORT.json,2026-08-22T02:49:23.076307+00:00,6381,1,ok
s1,/home/niels/binance-sandbox/data/reports/gui_lab/opt/intelligent_VOID_badmetric_badticks_1787367152/CRVUSDC_LONG.json,2026-08-21T21:15:39.686118+00:00,10069,1,ok
s1,/home/niels/binance-sandbox/data/reports/gui_lab/opt/intelligent_VOID_badmetric_badticks_1787367152/CRVUSDC_SHORT.json,2026-08-21T21:15:38.727108+00:00,7651,1,ok
s1,/home/niels/binance-sandbox/data/reports/gui_lab/opt/intelligent_VOID_badmetric_badticks_1787367152/CRWDUSDT_LONG.json,2026-08-22T00:08:23.954032+00:00,2816,1,ok
s1,/home/niels/binance-sandbox/data/reports/gui_lab/opt/intelligent_VOID_badmetric_badticks_1787367152/CRWD_LONG.json,2026-08-21T21:06:25.735017+00:00,2358,1,ok
s1,/home/niels/binance-sandbox/data/reports/gui_lab/opt/intelligent_VOID_badmetric_badticks_1787367152/CRWD_SHORT.json,2026-08-22T02:49:19.254274+00:00,3366,1,ok
s1,/home/niels/binance-sandbox/data/reports/gui_lab/opt/intelligent_VOID_badmetric_badticks_1787367152/CTRA_LONG.json,2026-08-21T21:06:30.077069+00:00,6018,1,ok
s1,/home/niels/binance-sandbox/data/reports/gui_lab/opt/intelligent_VOID_badmetric_badticks_1787367152/CVX_LONG.json,2026-08-21T21:06:31.364084+00:00,6244,1,ok
s1,/home/niels/binance-sandbox/data/reports/gui_lab/opt/intelligent_VOID_badmetric_badticks_1787367152/CVX_SHORT.json,2026-08-22T02:10:15.844444+00:00,3841,1,ok
s1,/home/niels/binance-sandbox/data/reports/gui_lab/opt/intelligent_VOID_badmetric_badticks_1787367152/DAR_LONG.json,2026-08-21T21:06:24.744005+00:00,4512,1,ok
s1,/home/niels/binance-sandbox/data/reports/gui_lab/opt/intelligent_VOID_badmetric_badticks_1787367152/DASHUSDT_LONG.json,2026-08-22T00:06:03.769998+00:00,5583,1,ok
s1,/home/niels/binance-sandbox/data/reports/gui_lab/opt/intelligent_VOID_badmetric_badticks_1787367152/DASHUSDT_SHORT.json,2026-08-22T02:43:38.019264+00:00,3278,1,ok
s1,/home/niels/binance-sandbox/data/reports/gui_lab/opt/intelligent_VOID_badmetric_badticks_1787367152/DELLUSDT_LONG.json,2026-08-22T00:08:24.012032+00:00,2538,1,ok
s1,/home/niels/binance-sandbox/data/reports/gui_lab/opt/intelligent_VOID_badmetric_badticks_1787367152/DELLUSDT_SHORT.json,2026-08-22T00:08:26.184049+00:00,3163,1,ok
s1,/home/niels/binance-sandbox/data/reports/gui_lab/opt/intelligent_VOID_badmetric_badticks_1787367152/DELL_LONG.json,2026-08-21T21:06:24.632004+00:00,7054,1,ok
s1,/home/niels/binance-sandbox/data/reports/gui_lab/opt/intelligent_VOID_badmetric_badticks_1787367152/DELL_SHORT.json,2026-08-21T21:08:47.782670+00:00,5381,1,ok
s1,/home/niels/binance-sandbox/data/reports/gui_lab/opt/intelligent_VOID_badmetric_badticks_1787367152/DE_LONG.json,2026-08-21T21:06:33.061104+00:00,10275,1,ok
s1,/home/niels/binance-sandbox/data/reports/gui_lab/opt/intelligent_VOID_badmetric_badticks_1787367152/DHR_SHORT.json,2026-08-22T00:06:28.688178+00:00,5422,1,ok
s1,/home/niels/binance-sandbox/data/reports/gui_lab/opt/intelligent_VOID_badmetric_badticks_1787367152/DINO_LONG.json,2026-08-21T21:06:27.654040+00:00,4440,1,ok
s1,/home/niels/binance-sandbox/data/reports/gui_lab/opt/intelligent_VOID_badmetric_badticks_1787367152/DINO_SHORT.json,2026-08-22T00:06:31.849201+00:00,2811,1,ok
s1,/home/niels/binance-sandbox/data/reports/gui_lab/opt/intelligent_VOID_badmetric_badticks_1787367152/DISUSDT_SHORT.json,2026-08-22T00:08:34.864114+00:00,3168,1,ok
s1,/home/niels/binance-sandbox/data/reports/gui_lab/opt/intelligent_VOID_badmetric_badticks_1787367152/DIS_SHORT.json,2026-08-21T21:08:50.793704+00:00,5649,1,ok
s1,/home/niels/binance-sandbox/data/reports/gui_lab/opt/intelligent_VOID_badmetric_badticks_1787367152/DOGEUSDC_LONG.json,2026-08-22T02:40:57.311707+00:00,3321,1,ok
s1,/home/niels/binance-sandbox/data/reports/gui_lab/opt/intelligent_VOID_badmetric_badticks_1787367152/DOGEUSDC_SHORT.json,2026-08-21T21:13:35.564818+00:00,6017,1,ok
s1,/home/niels/binance-sandbox/data/reports/gui_lab/opt/intelligent_VOID_badmetric_badticks_1787367152/DOTUSDT_LONG.json,2026-08-21T23:59:54.992585+00:00,3933,1,ok
s1,/home/niels/binance-sandbox/data/reports/gui_lab/opt/intelligent_VOID_badmetric_badticks_1787367152/DOTUSDT_SHORT.json,2026-08-22T00:02:47.218644+00:00,5361,1,ok
s1,/home/niels/binance-sandbox/data/reports/gui_lab/opt/intelligent_VOID_badmetric_badticks_1787367152/DVN_LONG.json,2026-08-21T21:11:24.781415+00:00,3294,1,ok
s1,/home/niels/binance-sandbox/data/reports/gui_lab/opt/intelligent_VOID_badmetric_badticks_1787367152/EGLDUSDT_LONG.json,2026-08-22T02:43:40.119284+00:00,3048,1,ok
s1,/home/niels/binance-sandbox/data/reports/gui_lab/opt/intelligent_VOID_badmetric_badticks_1787367152/EGLDUSDT_SHORT.json,2026-08-21T22:18:34.833640+00:00,3164,1,ok
s1,/home/niels/binance-sandbox/data/reports/gui_lab/opt/intelligent_VOID_badmetric_badticks_1787367152/ENAUSDC_LONG.json,2026-08-22T02:46:24.372757+00:00,2790,1,ok
s1,/home/niels/binance-sandbox/data/reports/gui_lab/opt/intelligent_VOID_badmetric_badticks_1787367152/ENAUSDC_SHORT.json,2026-08-22T02:46:31.880821+00:00,6095,1,ok
s1,/home/niels/binance-sandbox/data/reports/gui_lab/opt/intelligent_VOID_badmetric_badticks_1787367152/ENSUSDT_LONG.json,2026-08-22T01:47:59.178571+00:00,2929,1,ok
s1,/home/niels/binance-sandbox/data/reports/gui_lab/opt/intelligent_VOID_badmetric_badticks_1787367152/ENSUSDT_SHORT.json,2026-08-21T21:19:51.978691+00:00,6176,1,ok
s1,/home/niels/binance-sandbox/data/reports/gui_lab/opt/intelligent_VOID_badmetric_badticks_1787367152/EOG_LONG.json,2026-08-21T21:06:27.922043+00:00,2753,1,ok
s1,/home/niels/binance-sandbox/data/reports/gui_lab/opt/intelligent_VOID_badmetric_badticks_1787367152/EPD_LONG.json,2026-08-21T21:06:33.408108+00:00,4695,1,ok
s1,/home/niels/binance-sandbox/data/reports/gui_lab/opt/intelligent_VOID_badmetric_badticks_1787367152/EQT_LONG.json,2026-08-21T21:06:32.214094+00:00,5024,1,ok
s1,/home/niels/binance-sandbox/data/reports/gui_lab/opt/intelligent_VOID_badmetric_badticks_1787367152/EQT_SHORT.json,2026-08-21T21:08:55.731760+00:00,6567,1,ok
s1,/home/niels/binance-sandbox/data/reports/gui_lab/opt/intelligent_VOID_badmetric_badticks_1787367152/ETCUSDT_LONG.json,2026-08-21T21:16:52.921873+00:00,3954,1,ok
s1,/home/niels/binance-sandbox/data/reports/gui_lab/opt/intelligent_VOID_badmetric_badticks_1787367152/ETCUSDT_SHORT.json,2026-08-21T21:16:42.490766+00:00,4713,1,ok
s1,/home/niels/binance-sandbox/data/reports/gui_lab/opt/intelligent_VOID_badmetric_badticks_1787367152/ETHFIUSDC_LONG.json,2026-08-22T02:42:52.585825+00:00,2782,1,ok
s1,/home/niels/binance-sandbox/data/reports/gui_lab/opt/intelligent_VOID_badmetric_badticks_1787367152/ETHFIUSDC_SHORT.json,2026-08-22T02:43:05.556950+00:00,6934,1,ok
s1,/home/niels/binance-sandbox/data/reports/gui_lab/opt/intelligent_VOID_badmetric_badticks_1787367152/ETHUSDC_LONG.json,2026-08-21T21:17:58.174540+00:00,6010,1,ok
s1,/home/niels/binance-sandbox/data/reports/gui_lab/opt/intelligent_VOID_badmetric_badticks_1787367152/ETHUSDC_SHORT.json,2026-08-22T01:47:08.553200+00:00,9133,1,ok
s1,/home/niels/binance-sandbox/data/reports/gui_lab/opt/intelligent_VOID_badmetric_badticks_1787367152/ETH_SHORT.json,2026-08-22T02:49:25.157326+00:00,3139,1,ok
s1,/home/niels/binance-sandbox/data/reports/gui_lab/opt/intelligent_VOID_badmetric_badticks_1787367152/EXEL_LONG.json,2026-08-22T02:49:18.858270+00:00,8046,1,ok
s1,/home/niels/binance-sandbox/data/reports/gui_lab/opt/intelligent_VOID_badmetric_badticks_1787367152/EXEL_SHORT.json,2026-08-21T21:10:48.315016+00:00,3421,1,ok
s1,/home/niels/binance-sandbox/data/reports/gui_lab/opt/intelligent_VOID_badmetric_badticks_1787367152/FANG_LONG.json,2026-08-21T21:06:33.174105+00:00,3226,1,ok
s1,/home/niels/binance-sandbox/data/reports/gui_lab/opt/intelligent_VOID_badmetric_badticks_1787367152/FARTCOINUSDT_LONG.json,2026-08-21T21:16:11.053442+00:00,2799,1,ok
s1,/home/niels/binance-sandbox/data/reports/gui_lab/opt/intelligent_VOID_badmetric_badticks_1787367152/FARTCOINUSDT_SHORT.json,2026-08-22T01:48:13.453676+00:00,6208,1,ok
s1,/home/niels/binance-sandbox/data/reports/gui_lab/opt/intelligent_VOID_badmetric_badticks_1787367152/FCN_LONG.json,2026-08-22T00:06:30.250190+00:00,6816,1,ok
s1,/home/niels/binance-sandbox/data/reports/gui_lab/opt/intelligent_VOID_badmetric_badticks_1787367152/FCN_SHORT.json,2026-08-21T21:10:48.128014+00:00,3662,1,ok
s1,/home/niels/binance-sandbox/data/reports/gui_lab/opt/intelligent_VOID_badmetric_badticks_1787367152/FCX_SHORT.json,2026-08-21T21:10:56.444105+00:00,4365,1,ok
s1,/home/niels/binance-sandbox/data/reports/gui_lab/opt/intelligent_VOID_badmetric_badticks_1787367152/FDX_SHORT.json,2026-08-21T21:10:55.148091+00:00,5644,1,ok
s1,/home/niels/binance-sandbox/data/reports/gui_lab/opt/intelligent_VOID_badmetric_badticks_1787367152/FILUSDC_LONG.json,2026-08-22T01:48:20.941732+00:00,2868,1,ok
