host,path,mtime_utc,size_bytes,records,status
mac,/Users/niels/Documents/binance/data/reports/gui_lab/promoter_runs/AAPL_LONG_1787277703/overrides.json,2026-08-21T02:01:43.964957+00:00,1537,1,ok
mac,/Users/niels/Documents/binance/data/reports/gui_lab/promoter_runs/AAPL_LONG_1787277703/overrides.resolved_config.json,2026-08-21T02:01:46.374945+00:00,118926,1,ok
mac,/Users/niels/Documents/binance/data/reports/gui_lab/promoter_runs/AAPL_LONG_1787277775/overrides.json,2026-08-21T02:02:55.480182+00:00,1492,1,ok
mac,/Users/niels/Documents/binance/data/reports/gui_lab/promoter_runs/AAPL_LONG_1787277775/overrides.resolved_config.json,2026-08-21T02:02:57.635491+00:00,118884,1,ok
mac,/Users/niels/Documents/binance/data/reports/gui_lab/promoter_runs/AAPL_LONG_1787277855/overrides.json,2026-08-21T02:04:15.612407+00:00,1467,1,ok
mac,/Users/niels/Documents/binance/data/reports/gui_lab/promoter_runs/AAPL_LONG_1787277855/overrides.resolved_config.json,2026-08-21T02:04:18.566073+00:00,118861,1,ok
mac,/Users/niels/Documents/binance/data/reports/gui_lab/promoter_runs/AAPL_LONG_1787278012/overrides.json,2026-08-21T02:06:52.188697+00:00,1470,1,ok
mac,/Users/niels/Documents/binance/data/reports/gui_lab/promoter_runs/AAPL_LONG_1787278012/overrides.resolved_config.json,2026-08-21T02:06:55.172605+00:00,118862,1,ok
mac,/Users/niels/Documents/binance/data/reports/gui_lab/promoter_runs/AAPL_LONG_1787278023/overrides.json,2026-08-21T02:07:03.346078+00:00,1500,1,ok
mac,/Users/niels/Documents/binance/data/reports/gui_lab/promoter_runs/AAPL_LONG_1787278023/overrides.resolved_config.json,2026-08-21T02:07:05.922955+00:00,118890,1,ok
mac,/Users/niels/Documents/binance/data/reports/gui_lab/promoter_runs/AAPL_LONG_1787278093/overrides.json,2026-08-21T02:08:13.862007+00:00,1558,1,ok
mac,/Users/niels/Documents/binance/data/reports/gui_lab/promoter_runs/AAPL_LONG_1787278093/overrides.resolved_config.json,2026-08-21T02:08:16.990316+00:00,118946,1,ok
mac,/Users/niels/Documents/binance/data/reports/gui_lab/promoter_runs/AAPL_LONG_1787278180/overrides.json,2026-08-21T02:09:40.751721+00:00,1474,1,ok
mac,/Users/niels/Documents/binance/data/reports/gui_lab/promoter_runs/AAPL_LONG_1787278180/overrides.resolved_config.json,2026-08-21T02:09:42.936144+00:00,118867,1,ok
mac,/Users/niels/Documents/binance/data/reports/gui_lab/promoter_runs/AAPL_LONG_1787278261/overrides.json,2026-08-21T02:11:01.436440+00:00,1466,1,ok
mac,/Users/niels/Documents/binance/data/reports/gui_lab/promoter_runs/AAPL_LONG_1787278261/overrides.resolved_config.json,2026-08-21T02:11:03.433321+00:00,118859,1,ok
mac,/Users/niels/Documents/binance/data/reports/gui_lab/promoter_runs/AAPL_LONG_1787278999/overrides.json,2026-08-21T02:23:19.483724+00:00,1471,1,ok
mac,/Users/niels/Documents/binance/data/reports/gui_lab/promoter_runs/AAPL_LONG_1787278999/overrides.resolved_config.json,2026-08-21T02:23:21.589042+00:00,118863,1,ok
mac,/Users/niels/Documents/binance/data/reports/gui_lab/promoter_runs/AAPL_LONG_1787279088/overrides.json,2026-08-21T02:24:48.616818+00:00,1485,1,ok
mac,/Users/niels/Documents/binance/data/reports/gui_lab/promoter_runs/AAPL_LONG_1787279088/overrides.resolved_config.json,2026-08-21T02:24:50.945683+00:00,118874,1,ok
mac,/Users/niels/Documents/binance/data/reports/gui_lab/promoter_runs/AAPL_LONG_1787279312/overrides.json,2026-08-21T02:28:32.134246+00:00,1512,1,ok
mac,/Users/niels/Documents/binance/data/reports/gui_lab/promoter_runs/AAPL_LONG_1787279312/overrides.resolved_config.json,2026-08-21T02:28:33.659650+00:00,118901,1,ok
mac,/Users/niels/Documents/binance/data/reports/gui_lab/promoter_runs/AAPL_LONG_1787279462/overrides.json,2026-08-21T02:31:02.573123+00:00,1466,1,ok
mac,/Users/niels/Documents/binance/data/reports/gui_lab/promoter_runs/AAPL_LONG_1787279462/overrides.resolved_config.json,2026-08-21T02:31:05.378138+00:00,118859,1,ok
mac,/Users/niels/Documents/binance/data/reports/gui_lab/promoter_runs/AAPL_LONG_1787279471/overrides.json,2026-08-21T02:31:11.051052+00:00,1466,1,ok
mac,/Users/niels/Documents/binance/data/reports/gui_lab/promoter_runs/AAPL_LONG_1787279471/overrides.resolved_config.json,2026-08-21T02:31:12.976093+00:00,118858,1,ok
mac,/Users/niels/Documents/binance/data/reports/gui_lab/promoter_runs/AAPL_LONG_1787279542/overrides.json,2026-08-21T02:32:22.302149+00:00,1500,1,ok
mac,/Users/niels/Documents/binance/data/reports/gui_lab/promoter_runs/AAPL_LONG_1787279542/overrides.resolved_config.json,2026-08-21T02:32:23.484858+00:00,118889,1,ok
mac,/Users/niels/Documents/binance/data/reports/gui_lab/promoter_runs/AAPL_LONG_1787279620/overrides.json,2026-08-21T02:33:40.948341+00:00,1497,1,ok
mac,/Users/niels/Documents/binance/data/reports/gui_lab/promoter_runs/AAPL_LONG_1787279620/overrides.resolved_config.json,2026-08-21T02:33:42.130105+00:00,118888,1,ok
mac,/Users/niels/Documents/binance/data/reports/gui_lab/promoter_runs/AAPL_LONG_1787279795/overrides.json,2026-08-21T02:36:35.540245+00:00,1501,1,ok
mac,/Users/niels/Documents/binance/data/reports/gui_lab/promoter_runs/AAPL_LONG_1787279795/overrides.resolved_config.json,2026-08-21T02:36:38.053706+00:00,118891,1,ok
mac,/Users/niels/Documents/binance/data/reports/gui_lab/promoter_runs/AAPL_LONG_1787279877/overrides.json,2026-08-21T02:37:57.226302+00:00,170,1,ok
mac,/Users/niels/Documents/binance/data/reports/gui_lab/promoter_runs/AAPL_LONG_1787279877/overrides.resolved_config.json,2026-08-21T02:37:59.447956+00:00,117654,1,ok
mac,/Users/niels/Documents/binance/data/reports/gui_lab/promoter_runs/AAPL_LONG_1787279949/overrides.json,2026-08-21T02:39:09.525896+00:00,1507,1,ok
mac,/Users/niels/Documents/binance/data/reports/gui_lab/promoter_runs/AAPL_LONG_1787279949/overrides.resolved_config.json,2026-08-21T02:39:12.445168+00:00,118898,1,ok
mac,/Users/niels/Documents/binance/data/reports/gui_lab/promoter_runs/AAPL_LONG_1787280111/overrides.json,2026-08-21T02:41:51.136153+00:00,1469,1,ok
mac,/Users/niels/Documents/binance/data/reports/gui_lab/promoter_runs/AAPL_LONG_1787280111/overrides.resolved_config.json,2026-08-21T02:41:52.347174+00:00,118862,1,ok
mac,/Users/niels/Documents/binance/data/reports/gui_lab/promoter_runs/AAPL_LONG_1787280350/overrides.json,2026-08-21T02:45:50.087040+00:00,1505,1,ok
mac,/Users/niels/Documents/binance/data/reports/gui_lab/promoter_runs/AAPL_LONG_1787280350/overrides.resolved_config.json,2026-08-21T02:45:53.176841+00:00,118894,1,ok
mac,/Users/niels/Documents/binance/data/reports/gui_lab/promoter_runs/AAPL_LONG_1787280592/overrides.json,2026-08-21T02:49:52.117090+00:00,1478,1,ok
mac,/Users/niels/Documents/binance/data/reports/gui_lab/promoter_runs/AAPL_LONG_1787280592/overrides.resolved_config.json,2026-08-21T02:49:55.418288+00:00,118870,1,ok
mac,/Users/niels/Documents/binance/data/reports/gui_lab/promoter_runs/AAPL_LONG_1787280674/overrides.json,2026-08-21T02:51:14.087821+00:00,1478,1,ok
mac,/Users/niels/Documents/binance/data/reports/gui_lab/promoter_runs/AAPL_LONG_1787280674/overrides.resolved_config.json,2026-08-21T02:51:15.687984+00:00,118870,1,ok
mac,/Users/niels/Documents/binance/data/reports/gui_lab/promoter_runs/AAPL_LONG_1787280680/overrides.json,2026-08-21T02:51:20.240139+00:00,1464,1,ok
mac,/Users/niels/Documents/binance/data/reports/gui_lab/promoter_runs/AAPL_LONG_1787280680/overrides.resolved_config.json,2026-08-21T02:51:21.988835+00:00,118856,1,ok
mac,/Users/niels/Documents/binance/data/reports/gui_lab/promoter_runs/AAPL_LONG_1787280839/overrides.json,2026-08-21T02:53:59.505082+00:00,1439,1,ok
mac,/Users/niels/Documents/binance/data/reports/gui_lab/promoter_runs/AAPL_LONG_1787280839/overrides.resolved_config.json,2026-08-21T02:54:01.982295+00:00,118834,1,ok
mac,/Users/niels/Documents/binance/data/reports/gui_lab/promoter_runs/AAPL_LONG_1787280916/overrides.json,2026-08-21T02:55:16.225908+00:00,39,1,ok
mac,/Users/niels/Documents/binance/data/reports/gui_lab/promoter_runs/AAPL_LONG_1787280916/overrides.resolved_config.json,2026-08-21T02:55:18.124840+00:00,117532,1,ok
mac,/Users/niels/Documents/binance/data/reports/gui_lab/promoter_runs/AAPL_LONG_1787280924/overrides.json,2026-08-21T02:55:24.550005+00:00,176,1,ok
mac,/Users/niels/Documents/binance/data/reports/gui_lab/promoter_runs/AAPL_LONG_1787280924/overrides.resolved_config.json,2026-08-21T02:55:27.749949+00:00,117660,1,ok
mac,/Users/niels/Documents/binance/data/reports/gui_lab/promoter_runs/AAPL_LONG_1787281076/overrides.json,2026-08-21T02:57:56.083038+00:00,1396,1,ok
mac,/Users/niels/Documents/binance/data/reports/gui_lab/promoter_runs/AAPL_LONG_1787281076/overrides.resolved_config.json,2026-08-21T02:57:57.449681+00:00,118790,1,ok
mac,/Users/niels/Documents/binance/data/reports/gui_lab/promoter_runs/AAPL_LONG_1787281151/overrides.json,2026-08-21T02:59:11.453908+00:00,116,1,ok
mac,/Users/niels/Documents/binance/data/reports/gui_lab/promoter_runs/AAPL_LONG_1787281151/overrides.resolved_config.json,2026-08-21T02:59:13.625773+00:00,117603,1,ok
mac,/Users/niels/Documents/binance/data/reports/gui_lab/promoter_runs/AAPL_LONG_1787281314/overrides.json,2026-08-21T03:01:54.636316+00:00,1505,1,ok
mac,/Users/niels/Documents/binance/data/reports/gui_lab/promoter_runs/AAPL_LONG_1787281314/overrides.resolved_config.json,2026-08-21T03:01:56.613428+00:00,118895,1,ok
mac,/Users/niels/Documents/binance/data/reports/gui_lab/promoter_runs/AAPL_LONG_1787281324/overrides.json,2026-08-21T03:02:04.143965+00:00,1495,1,ok
mac,/Users/niels/Documents/binance/data/reports/gui_lab/promoter_runs/AAPL_LONG_1787281324/overrides.resolved_config.json,2026-08-21T03:02:06.805943+00:00,118885,1,ok
mac,/Users/niels/Documents/binance/data/reports/gui_lab/promoter_runs/AAPL_LONG_1787281468/overrides.json,2026-08-21T03:04:28.688640+00:00,1509,1,ok
mac,/Users/niels/Documents/binance/data/reports/gui_lab/promoter_runs/AAPL_LONG_1787281468/overrides.resolved_config.json,2026-08-21T03:04:31.552121+00:00,118900,1,ok
mac,/Users/niels/Documents/binance/data/reports/gui_lab/promoter_runs/AAPL_LONG_1787281556/overrides.json,2026-08-21T03:05:56.918488+00:00,1544,1,ok
mac,/Users/niels/Documents/binance/data/reports/gui_lab/promoter_runs/AAPL_LONG_1787281556/overrides.resolved_config.json,2026-08-21T03:05:59.136456+00:00,118931,1,ok
mac,/Users/niels/Documents/binance/data/reports/gui_lab/promoter_runs/AAPL_LONG_1787281639/overrides.json,2026-08-21T03:07:19.285617+00:00,1517,1,ok
mac,/Users/niels/Documents/binance/data/reports/gui_lab/promoter_runs/AAPL_LONG_1787281639/overrides.resolved_config.json,2026-08-21T03:07:22.523475+00:00,118909,1,ok
mac,/Users/niels/Documents/binance/data/reports/gui_lab/promoter_runs/AAPL_LONG_1787281715/overrides.json,2026-08-21T03:08:35.959115+00:00,1515,1,ok
mac,/Users/niels/Documents/binance/data/reports/gui_lab/promoter_runs/AAPL_LONG_1787281715/overrides.resolved_config.json,2026-08-21T03:08:39.797482+00:00,118905,1,ok
mac,/Users/niels/Documents/binance/data/reports/gui_lab/promoter_runs/AAPL_LONG_1787281816/overrides.json,2026-08-21T03:10:16.557508+00:00,1501,1,ok
mac,/Users/niels/Documents/binance/data/reports/gui_lab/promoter_runs/AAPL_LONG_1787281816/overrides.resolved_config.json,2026-08-21T03:10:23.619515+00:00,118892,1,ok
mac,/Users/niels/Documents/binance/data/reports/gui_lab/promoter_runs/AAPL_LONG_1787281828/overrides.json,2026-08-21T03:10:28.466021+00:00,244,1,ok
mac,/Users/niels/Documents/binance/data/reports/gui_lab/promoter_runs/AAPL_LONG_1787281828/overrides.resolved_config.json,2026-08-21T03:10:35.488450+00:00,117729,1,ok
mac,/Users/niels/Documents/binance/data/reports/gui_lab/promoter_runs/AAPL_LONG_1787282069/overrides.json,2026-08-21T03:14:29.349511+00:00,1463,1,ok
mac,/Users/niels/Documents/binance/data/reports/gui_lab/promoter_runs/AAPL_LONG_1787282069/overrides.resolved_config.json,2026-08-21T03:14:33.852645+00:00,118855,1,ok
mac,/Users/niels/Documents/binance/data/reports/gui_lab/promoter_runs/AAPL_LONG_1787282163/overrides.json,2026-08-21T03:16:03.371648+00:00,1493,1,ok
mac,/Users/niels/Documents/binance/data/reports/gui_lab/promoter_runs/AAPL_LONG_1787282163/overrides.resolved_config.json,2026-08-21T03:16:05.419662+00:00,118883,1,ok
mac,/Users/niels/Documents/binance/data/reports/gui_lab/promoter_runs/AAPL_LONG_1787282496/overrides.json,2026-08-21T03:21:36.505567+00:00,1504,1,ok
mac,/Users/niels/Documents/binance/data/reports/gui_lab/promoter_runs/AAPL_LONG_1787282496/overrides.resolved_config.json,2026-08-21T03:21:46.066223+00:00,118895,1,ok
mac,/Users/niels/Documents/binance/data/reports/gui_lab/promoter_runs/AAPL_LONG_1787282529/overrides.json,2026-08-21T03:22:09.266582+00:00,1459,1,ok
mac,/Users/niels/Documents/binance/data/reports/gui_lab/promoter_runs/AAPL_LONG_1787282529/overrides.resolved_config.json,2026-08-21T03:22:19.345472+00:00,118852,1,ok
mac,/Users/niels/Documents/binance/data/reports/gui_lab/promoter_runs/AAPL_LONG_1787282634/overrides.json,2026-08-21T03:23:54.078687+00:00,1541,1,ok
mac,/Users/niels/Documents/binance/data/reports/gui_lab/promoter_runs/AAPL_LONG_1787282634/overrides.resolved_config.json,2026-08-21T03:24:12.817582+00:00,118930,1,ok
mac,/Users/niels/Documents/binance/data/reports/gui_lab/promoter_runs/AAPL_LONG_1787282833/overrides.json,2026-08-21T03:27:13.290060+00:00,1462,1,ok
mac,/Users/niels/Documents/binance/data/reports/gui_lab/promoter_runs/AAPL_LONG_1787282833/overrides.resolved_config.json,2026-08-21T03:27:17.441934+00:00,118854,1,ok
mac,/Users/niels/Documents/binance/data/reports/gui_lab/promoter_runs/AAPL_LONG_1787282919/overrides.json,2026-08-21T03:28:39.512660+00:00,1467,1,ok
mac,/Users/niels/Documents/binance/data/reports/gui_lab/promoter_runs/AAPL_LONG_1787282919/overrides.resolved_config.json,2026-08-21T03:28:43.077197+00:00,118859,1,ok
mac,/Users/niels/Documents/binance/data/reports/gui_lab/promoter_runs/AAPL_LONG_1787283000/overrides.json,2026-08-21T03:30:00.333466+00:00,1538,1,ok
mac,/Users/niels/Documents/binance/data/reports/gui_lab/promoter_runs/AAPL_LONG_1787283000/overrides.resolved_config.json,2026-08-21T03:30:02.769068+00:00,118925,1,ok
mac,/Users/niels/Documents/binance/data/reports/gui_lab/promoter_runs/AAPL_LONG_1787283078/overrides.json,2026-08-21T03:31:18.149535+00:00,1504,1,ok
mac,/Users/niels/Documents/binance/data/reports/gui_lab/promoter_runs/AAPL_LONG_1787283078/overrides.resolved_config.json,2026-08-21T03:31:21.746521+00:00,118896,1,ok
mac,/Users/niels/Documents/binance/data/reports/gui_lab/promoter_runs/AAPL_LONG_1787283183/overrides.json,2026-08-21T03:33:03.312062+00:00,270,1,ok
mac,/Users/niels/Documents/binance/data/reports/gui_lab/promoter_runs/AAPL_LONG_1787283183/overrides.resolved_config.json,2026-08-21T03:33:10.935285+00:00,117753,1,ok
mac,/Users/niels/Documents/binance/data/reports/gui_lab/promoter_runs/AAPL_LONG_1787283396/overrides.json,2026-08-21T03:36:36.412903+00:00,1486,1,ok
mac,/Users/niels/Documents/binance/data/reports/gui_lab/promoter_runs/AAPL_LONG_1787283396/overrides.resolved_config.json,2026-08-21T03:36:44.839886+00:00,118877,1,ok
mac,/Users/niels/Documents/binance/data/reports/gui_lab/promoter_runs/AAPL_LONG_1787283505/overrides.json,2026-08-21T03:38:25.333107+00:00,40,1,ok
mac,/Users/niels/Documents/binance/data/reports/gui_lab/promoter_runs/AAPL_LONG_1787283505/overrides.resolved_config.json,2026-08-21T03:38:27.637558+00:00,117532,1,ok
mac,/Users/niels/Documents/binance/data/reports/gui_lab/promoter_runs/AAPL_LONG_1787283514/overrides.json,2026-08-21T03:38:34.632894+00:00,1499,1,ok
mac,/Users/niels/Documents/binance/data/reports/gui_lab/promoter_runs/AAPL_LONG_1787283514/overrides.resolved_config.json,2026-08-21T03:38:38.149528+00:00,118890,1,ok
mac,/Users/niels/Documents/binance/data/reports/gui_lab/promoter_runs/AAPL_LONG_1787283601/overrides.json,2026-08-21T03:40:01.792615+00:00,1473,1,ok
mac,/Users/niels/Documents/binance/data/reports/gui_lab/promoter_runs/AAPL_LONG_1787283601/overrides.resolved_config.json,2026-08-21T03:40:03.516305+00:00,118865,1,ok
mac,/Users/niels/Documents/binance/data/reports/gui_lab/promoter_runs/AAPL_LONG_1787283672/overrides.json,2026-08-21T03:41:12.667039+00:00,86,1,ok
mac,/Users/niels/Documents/binance/data/reports/gui_lab/promoter_runs/AAPL_LONG_1787283672/overrides.resolved_config.json,2026-08-21T03:41:16.528405+00:00,117578,1,ok
mac,/Users/niels/Documents/binance/data/reports/gui_lab/promoter_runs/AAPL_LONG_1787283689/overrides.json,2026-08-21T03:41:29.288265+00:00,43,1,ok
mac,/Users/niels/Documents/binance/data/reports/gui_lab/promoter_runs/AAPL_LONG_1787283689/overrides.resolved_config.json,2026-08-21T03:41:33.240280+00:00,117535,1,ok
mac,/Users/niels/Documents/binance/data/reports/gui_lab/promoter_runs/AAPL_LONG_1787283783/overrides.json,2026-08-21T03:43:03.116359+00:00,1482,1,ok
mac,/Users/niels/Documents/binance/data/reports/gui_lab/promoter_runs/AAPL_LONG_1787283783/overrides.resolved_config.json,2026-08-21T03:43:10.921922+00:00,118874,1,ok
mac,/Users/niels/Documents/binance/data/reports/gui_lab/promoter_runs/AAPL_LONG_1787284093/overrides.json,2026-08-21T03:48:13.917976+00:00,1501,1,ok
mac,/Users/niels/Documents/binance/data/reports/gui_lab/promoter_runs/AAPL_LONG_1787284093/overrides.resolved_config.json,2026-08-21T03:48:16.838270+00:00,118891,1,ok
mac,/Users/niels/Documents/binance/data/reports/gui_lab/promoter_runs/AAPL_LONG_1787284166/overrides.json,2026-08-21T03:49:26.937834+00:00,1461,1,ok
mac,/Users/niels/Documents/binance/data/reports/gui_lab/promoter_runs/AAPL_LONG_1787284166/overrides.resolved_config.json,2026-08-21T03:49:31.878693+00:00,118854,1,ok
mac,/Users/niels/Documents/binance/data/reports/gui_lab/promoter_runs/AAPL_LONG_1787284273/overrides.json,2026-08-21T03:51:13.049402+00:00,1505,1,ok
mac,/Users/niels/Documents/binance/data/reports/gui_lab/promoter_runs/AAPL_LONG_1787284273/overrides.resolved_config.json,2026-08-21T03:51:17.806822+00:00,118894,1,ok
mac,/Users/niels/Documents/binance/data/reports/gui_lab/promoter_runs/AAPL_LONG_1787284532/overrides.json,2026-08-21T03:55:32.146163+00:00,1509,1,ok
mac,/Users/niels/Documents/binance/data/reports/gui_lab/promoter_runs/AAPL_LONG_1787284532/overrides.resolved_config.json,2026-08-21T03:55:35.237202+00:00,118898,1,ok
mac,/Users/niels/Documents/binance/data/reports/gui_lab/promoter_runs/AAPL_LONG_1787284634/overrides.json,2026-08-21T03:57:14.480347+00:00,330,1,ok
mac,/Users/niels/Documents/binance/data/reports/gui_lab/promoter_runs/AAPL_LONG_1787284634/overrides.resolved_config.json,2026-08-21T03:57:19.465682+00:00,117811,1,ok
mac,/Users/niels/Documents/binance/data/reports/gui_lab/promoter_runs/AAPL_LONG_1787284715/overrides.json,2026-08-21T03:58:35.282172+00:00,1472,1,ok
mac,/Users/niels/Documents/binance/data/reports/gui_lab/promoter_runs/AAPL_LONG_1787284715/overrides.resolved_config.json,2026-08-21T03:58:39.065862+00:00,118865,1,ok
mac,/Users/niels/Documents/binance/data/reports/gui_lab/promoter_runs/AAPL_LONG_1787284903/overrides.json,2026-08-21T04:01:43.964171+00:00,113,1,ok
mac,/Users/niels/Documents/binance/data/reports/gui_lab/promoter_runs/AAPL_LONG_1787284903/overrides.resolved_config.json,2026-08-21T04:01:46.776229+00:00,117603,1,ok
mac,/Users/niels/Documents/binance/data/reports/gui_lab/promoter_runs/AAPL_LONG_1787284913/overrides.json,2026-08-21T04:01:53.506474+00:00,1502,1,ok
mac,/Users/niels/Documents/binance/data/reports/gui_lab/promoter_runs/AAPL_LONG_1787284913/overrides.resolved_config.json,2026-08-21T04:01:55.507864+00:00,118893,1,ok
mac,/Users/niels/Documents/binance/data/reports/gui_lab/promoter_runs/AAPL_LONG_1787285011/overrides.json,2026-08-21T04:03:31.207695+00:00,1423,1,ok
mac,/Users/niels/Documents/binance/data/reports/gui_lab/promoter_runs/AAPL_LONG_1787285011/overrides.resolved_config.json,2026-08-21T04:03:42.706289+00:00,118821,1,ok
mac,/Users/niels/Documents/binance/data/reports/gui_lab/promoter_runs/AAPL_LONG_1787285097/overrides.json,2026-08-21T04:04:57.987629+00:00,38,1,ok
mac,/Users/niels/Documents/binance/data/reports/gui_lab/promoter_runs/AAPL_LONG_1787285097/overrides.resolved_config.json,2026-08-21T04:04:59.211483+00:00,117530,1,ok
mac,/Users/niels/Documents/binance/data/reports/gui_lab/promoter_runs/AAPL_LONG_1787285176/overrides.json,2026-08-21T04:06:16.047220+00:00,1499,1,ok
mac,/Users/niels/Documents/binance/data/reports/gui_lab/promoter_runs/AAPL_LONG_1787285176/overrides.resolved_config.json,2026-08-21T04:06:18.371153+00:00,118890,1,ok
mac,/Users/niels/Documents/binance/data/reports/gui_lab/promoter_runs/AAPL_LONG_1787285401/overrides.json,2026-08-21T04:10:01.980341+00:00,273,1,ok
mac,/Users/niels/Documents/binance/data/reports/gui_lab/promoter_runs/AAPL_LONG_1787285401/overrides.resolved_config.json,2026-08-21T04:10:03.709047+00:00,117755,1,ok
mac,/Users/niels/Documents/binance/data/reports/gui_lab/promoter_runs/AAPL_LONG_1787285407/overrides.json,2026-08-21T04:10:07.555989+00:00,1461,1,ok
mac,/Users/niels/Documents/binance/data/reports/gui_lab/promoter_runs/AAPL_LONG_1787285407/overrides.resolved_config.json,2026-08-21T04:10:09.220219+00:00,118853,1,ok
mac,/Users/niels/Documents/binance/data/reports/gui_lab/promoter_runs/AAPL_LONG_1787285481/overrides.json,2026-08-21T04:11:21.872895+00:00,114,1,ok
mac,/Users/niels/Documents/binance/data/reports/gui_lab/promoter_runs/AAPL_LONG_1787285481/overrides.resolved_config.json,2026-08-21T04:11:27.931080+00:00,117602,1,ok
mac,/Users/niels/Documents/binance/data/reports/gui_lab/promoter_runs/AAPL_LONG_1787285494/overrides.json,2026-08-21T04:11:34.207881+00:00,1467,1,ok
mac,/Users/niels/Documents/binance/data/reports/gui_lab/promoter_runs/AAPL_LONG_1787285494/overrides.resolved_config.json,2026-08-21T04:11:35.137066+00:00,118860,1,ok
mac,/Users/niels/Documents/binance/data/reports/gui_lab/promoter_runs/AAPL_LONG_1787285795/overrides.json,2026-08-21T04:16:35.275106+00:00,32,1,ok
mac,/Users/niels/Documents/binance/data/reports/gui_lab/promoter_runs/AAPL_LONG_1787285795/overrides.resolved_config.json,2026-08-21T04:16:58.649167+00:00,117525,1,ok
mac,/Users/niels/Documents/binance/data/reports/gui_lab/promoter_runs/AAPL_LONG_1787285851/overrides.json,2026-08-21T04:17:31.622732+00:00,1465,1,ok
mac,/Users/niels/Documents/binance/data/reports/gui_lab/promoter_runs/AAPL_LONG_1787285851/overrides.resolved_config.json,2026-08-21T04:17:50.409865+00:00,118857,1,ok
mac,/Users/niels/Documents/binance/data/reports/gui_lab/promoter_runs/AAPL_LONG_1787286003/overrides.json,2026-08-21T04:20:03.598704+00:00,1510,1,ok
mac,/Users/niels/Documents/binance/data/reports/gui_lab/promoter_runs/AAPL_LONG_1787286003/overrides.resolved_config.json,2026-08-21T04:20:24.891756+00:00,118901,1,ok
mac,/Users/niels/Documents/binance/data/reports/gui_lab/promoter_runs/AAPL_LONG_1787286076/overrides.json,2026-08-21T04:21:16.217372+00:00,163,1,ok
mac,/Users/niels/Documents/binance/data/reports/gui_lab/promoter_runs/AAPL_LONG_1787286076/overrides.resolved_config.json,2026-08-21T04:21:34.662757+00:00,117650,1,ok
mac,/Users/niels/Documents/binance/data/reports/gui_lab/promoter_runs/AAPL_LONG_1787286200/overrides.json,2026-08-21T04:23:20.261134+00:00,1465,1,ok
mac,/Users/niels/Documents/binance/data/reports/gui_lab/promoter_runs/AAPL_LONG_1787286200/overrides.resolved_config.json,2026-08-21T04:23:25.119028+00:00,118857,1,ok
mac,/Users/niels/Documents/binance/data/reports/gui_lab/promoter_runs/AAPL_LONG_1787286285/overrides.json,2026-08-21T04:24:45.945823+00:00,1509,1,ok
mac,/Users/niels/Documents/binance/data/reports/gui_lab/promoter_runs/AAPL_LONG_1787286285/overrides.resolved_config.json,2026-08-21T04:24:48.179100+00:00,118898,1,ok
mac,/Users/niels/Documents/binance/data/reports/gui_lab/promoter_runs/AAPL_LONG_1787286292/overrides.json,2026-08-21T04:24:52.129142+00:00,1500,1,ok
mac,/Users/niels/Documents/binance/data/reports/gui_lab/promoter_runs/AAPL_LONG_1787286292/overrides.resolved_config.json,2026-08-21T04:24:53.622316+00:00,118891,1,ok
mac,/Users/niels/Documents/binance/data/reports/gui_lab/promoter_runs/AAPL_LONG_1787286366/overrides.json,2026-08-21T04:26:06.637973+00:00,1457,1,ok
mac,/Users/niels/Documents/binance/data/reports/gui_lab/promoter_runs/AAPL_LONG_1787286366/overrides.resolved_config.json,2026-08-21T04:26:08.035268+00:00,118848,1,ok
mac,/Users/niels/Documents/binance/data/reports/gui_lab/promoter_runs/AAPL_LONG_1787286435/overrides.json,2026-08-21T04:27:15.757847+00:00,1464,1,ok
mac,/Users/niels/Documents/binance/data/reports/gui_lab/promoter_runs/AAPL_LONG_1787286435/overrides.resolved_config.json,2026-08-21T04:27:18.811439+00:00,118856,1,ok
mac,/Users/niels/Documents/binance/data/reports/gui_lab/promoter_runs/AAPL_LONG_1787286520/overrides.json,2026-08-21T04:28:40.507214+00:00,74,1,ok
mac,/Users/niels/Documents/binance/data/reports/gui_lab/promoter_runs/AAPL_LONG_1787286520/overrides.resolved_config.json,2026-08-21T04:28:43.003596+00:00,117565,1,ok
mac,/Users/niels/Documents/binance/data/reports/gui_lab/promoter_runs/AAPL_LONG_1787286617/overrides.json,2026-08-21T04:30:17.984528+00:00,1467,1,ok
mac,/Users/niels/Documents/binance/data/reports/gui_lab/promoter_runs/AAPL_LONG_1787286617/overrides.resolved_config.json,2026-08-21T04:30:29.050216+00:00,118859,1,ok
mac,/Users/niels/Documents/binance/data/reports/gui_lab/promoter_runs/AAPL_LONG_1787286811/overrides.json,2026-08-21T04:33:31.375700+00:00,1505,1,ok
mac,/Users/niels/Documents/binance/data/reports/gui_lab/promoter_runs/AAPL_LONG_1787286811/overrides.resolved_config.json,2026-08-21T04:33:34.297978+00:00,118896,1,ok
mac,/Users/niels/Documents/binance/data/reports/gui_lab/promoter_runs/AAPL_LONG_1787286892/overrides.json,2026-08-21T04:34:52.002330+00:00,1506,1,ok
mac,/Users/niels/Documents/binance/data/reports/gui_lab/promoter_runs/AAPL_LONG_1787286892/overrides.resolved_config.json,2026-08-21T04:34:53.944468+00:00,118897,1,ok
