Batch_ID,Gate_Status,Workers,Switch_Count,Witness_Target,Native_Base_TF,Audit_TFs,Family,Switches,Command,Disjointness_Key
S1Q-0001,HOLD_DO_NOT_LAUNCH,24,24,BTCUSDC_LONG,3m,3m|15m|1h|4h|D,ABLATION_DISABLE_AGGRESSIVE|ABLATION_DISABLE_AUGMENTATION|ABLATION_DISABLE_CHECK|ABLATION_DISABLE_DC|ABLATION_DISABLE_ENTRY|ABLATION_DISABLE_HEDGE|ABLATION_DISABLE_HIGH|ABLATION_DISABLE_PERIODIC|ABLATION_DISABLE_QUICK|ABLATION_DISABLE_RATIO|ABLATION_DISABLE_REENTRY|ABLATION_DISABLE_SPIKE|ADAPTIVE_REGIME|ADX_TRENDING|AI_PREMARKET|ALIGNMENT_GATE|ALIGNMENT_GATE_TOTAL|ATR,ABLATION_DISABLE_AGGRESSIVE_HEDGE|ABLATION_DISABLE_AUGMENTATION|ABLATION_DISABLE_CHECK_NOLOSS|ABLATION_DISABLE_DC_BREACH_REDUCE|ABLATION_DISABLE_ENTRY_LEADERBOARD|ABLATION_DISABLE_ENTRY_RANKING|ABLATION_DISABLE_ENTRY_REVERSAL|ABLATION_DISABLE_ENTRY_TECHNICAL|ABLATION_DISABLE_HEDGE|ABLATION_DISABLE_HIGH_GAIN_AUGMENT|ABLATION_DISABLE_PERIODIC_REENTRY|ABLATION_DISABLE_QUICK_ENTRY|ABLATION_DISABLE_QUICK_EXIT|ABLATION_DISABLE_RATIO_REBALANCE|ABLATION_DISABLE_REENTRY|ABLATION_DISABLE_REENTRY_ENFORCE|ABLATION_DISABLE_SPIKE_FADE_EXIT|ADAPTIVE_REGIME_ENABLED|ADX_TRENDING_THRESHOLD|AI_PREMARKET_ENABLED_TRC|AI_PREMARKET_TRADINGVIEW_ENABLED|ALIGNMENT_GATE_MIN|ALIGNMENT_GATE_TOTAL|ATR_LONG_WINDOW,"python3 tools/switch_tf_uniqueness.py --symside BTCUSDC_LONG --window-days 365 --workers 24 --audit-tfs 3m,15m,1h,4h,D --switches ABLATION_DISABLE_AGGRESSIVE_HEDGE,ABLATION_DISABLE_AUGMENTATION,ABLATION_DISABLE_CHECK_NOLOSS,ABLATION_DISABLE_DC_BREACH_REDUCE,ABLATION_DISABLE_ENTRY_LEADERBOARD,ABLATION_DISABLE_ENTRY_RANKING,ABLATION_DISABLE_ENTRY_REVERSAL,ABLATION_DISABLE_ENTRY_TECHNICAL,ABLATION_DISABLE_HEDGE,ABLATION_DISABLE_HIGH_GAIN_AUGMENT,ABLATION_DISABLE_PERIODIC_REENTRY,ABLATION_DISABLE_QUICK_ENTRY,ABLATION_DISABLE_QUICK_EXIT,ABLATION_DISABLE_RATIO_REBALANCE,ABLATION_DISABLE_REENTRY,ABLATION_DISABLE_REENTRY_ENFORCE,ABLATION_DISABLE_SPIKE_FADE_EXIT,ADAPTIVE_REGIME_ENABLED,ADX_TRENDING_THRESHOLD,AI_PREMARKET_ENABLED_TRC,AI_PREMARKET_TRADINGVIEW_ENABLED,ALIGNMENT_GATE_MIN,ALIGNMENT_GATE_TOTAL,ATR_LONG_WINDOW --out data/reports/BTCUSDC_LONG_S1Q-0001_SWITCH_TF_UNIQUENESS.csv --summary-out data/reports/BTCUSDC_LONG_S1Q-0001_SWITCH_TF_UNIQUENESS_SUMMARY.csv --status data/reports/BTCUSDC_LONG_S1Q-0001_SWITCH_TF_UNIQUENESS.status.json",6aa6744fd44a2c13ee9f5150b10ee7d6b8692a000d86e360b176963d4881181b
S1Q-0002,HOLD_DO_NOT_LAUNCH,24,24,BTCUSDC_LONG,3m,3m|15m|1h|4h|D,ATR|ATR_ADAPTIVE_SIZING|ATR_ADAPTIVE_STOP|ATR_PARITY_EQUITY|ATR_PARITY_QTY|ATR_PARITY_USE|ATR_TRAIL_2X|AUGMENT|AUGMENTATION_COOLDOWN|BAND_ARROW|BAND_SLOPE_SIZING,ATR_TRAIL_ENABLED|ATR_ADAPTIVE_STOP_TF|ATR_ADAPTIVE_SIZING_ENABLED|ATR_ADAPTIVE_SIZING_TARGET_PCT|ATR_ADAPTIVE_STOP_ENABLED|ATR_ADAPTIVE_STOP_MULT|ATR_PARITY_EQUITY_BASE_USD|ATR_PARITY_QTY_CAP_MULT|ATR_PARITY_USE_DAILY|ATR_TRAIL_2X_EXIT_ENABLED|AUGMENT_GAIN_GT_3PCT_ENABLED|AUGMENT_PYRAMID_ENABLED|AUGMENT_RALLY_MIN_GAIN_PCT|AUGMENT_WT15_CROSS_GAIN_GT_2_ENABLED|AUGMENT_WT15_MIN_GAIN_PCT|AUGMENT_BLOWPAST_ENABLED|AUGMENT_HTF_TREND_ENABLED|AUGMENT_WT_3TF_ENABLED|AUGMENT_WT_CROSS_ENABLED|BOUNCE_AUGMENT_PAPER|LH_HL_FILTER_AUGMENT_GATE_ENABLED|AUGMENTATION_COOLDOWN_SECONDS|BAND_ARROW_ACCUMULATE|BAND_SLOPE_SIZING_V2_DEPTH_GAIN,"python3 tools/switch_tf_uniqueness.py --symside BTCUSDC_LONG --window-days 365 --workers 24 --audit-tfs 3m,15m,1h,4h,D --switches ATR_TRAIL_ENABLED,ATR_ADAPTIVE_STOP_TF,ATR_ADAPTIVE_SIZING_ENABLED,ATR_ADAPTIVE_SIZING_TARGET_PCT,ATR_ADAPTIVE_STOP_ENABLED,ATR_ADAPTIVE_STOP_MULT,ATR_PARITY_EQUITY_BASE_USD,ATR_PARITY_QTY_CAP_MULT,ATR_PARITY_USE_DAILY,ATR_TRAIL_2X_EXIT_ENABLED,AUGMENT_GAIN_GT_3PCT_ENABLED,AUGMENT_PYRAMID_ENABLED,AUGMENT_RALLY_MIN_GAIN_PCT,AUGMENT_WT15_CROSS_GAIN_GT_2_ENABLED,AUGMENT_WT15_MIN_GAIN_PCT,AUGMENT_BLOWPAST_ENABLED,AUGMENT_HTF_TREND_ENABLED,AUGMENT_WT_3TF_ENABLED,AUGMENT_WT_CROSS_ENABLED,BOUNCE_AUGMENT_PAPER,LH_HL_FILTER_AUGMENT_GATE_ENABLED,AUGMENTATION_COOLDOWN_SECONDS,BAND_ARROW_ACCUMULATE,BAND_SLOPE_SIZING_V2_DEPTH_GAIN --out data/reports/BTCUSDC_LONG_S1Q-0002_SWITCH_TF_UNIQUENESS.csv --summary-out data/reports/BTCUSDC_LONG_S1Q-0002_SWITCH_TF_UNIQUENESS_SUMMARY.csv --status data/reports/BTCUSDC_LONG_S1Q-0002_SWITCH_TF_UNIQUENESS.status.json",9cb980a7a9a1b886fc397bba3c8facb27c3f4475b177bf9972ac4bd6de186cce
S1Q-0003,HOLD_DO_NOT_LAUNCH,24,24,BTCUSDC_LONG,3m,3m|15m|1h|4h|D,BAND_SLOPE_SIZING|BAND_SLOPE_SIZING_V2|BASIS_CONDITION|BB|BB_BREAKOUT|BB_BREAKOUT_SCORE|BB_ENTRY_LONG|BB_FROZEN_STOP|BB_PULLBACK_GATE|BB_RSI_STOCH|BB_RSI_STOCH_SCALP|BB_SQUEEZE|BB_SQUEEZE_COOLDOWN,BAND_SLOPE_SIZING_V2_ENABLED|BAND_SLOPE_SIZING_V2_MAX|BAND_SLOPE_SIZING_V2_MIN|BAND_SLOPE_SIZING_V2_SLOPE_NORM_PCT_DAY|BAND_SLOPE_SIZING_V2_TF|BASIS_CONDITION|BB_PCTB_ENTRY_ENABLED|BB_RECOVERY_ENABLED|BB_RECOVERY_ENTRY_ENABLED|BB_BREAKOUT_ENABLED|BB_BREAKOUT_TF|BB_BREAKOUT_SCORE|BB_ENTRY_LONG_THRESHOLD|BB_FROZEN_STOP_ENABLED|BB_PULLBACK_GATE_ENABLED|BB_PULLBACK_GATE_LONG_MAX|BB_RSI_STOCH_BB_MAX|BB_RSI_STOCH_K_MAX|BB_RSI_STOCH_RSI_MAX|BB_RSI_STOCH_SCALP_ENABLED|BB_RSI_STOCH_SCALP_SCORE|BB_RSI_STOCH_SCALP_TF|BB_SQUEEZE_ENABLED|BB_SQUEEZE_COOLDOWN,"python3 tools/switch_tf_uniqueness.py --symside BTCUSDC_LONG --window-days 365 --workers 24 --audit-tfs 3m,15m,1h,4h,D --switches BAND_SLOPE_SIZING_V2_ENABLED,BAND_SLOPE_SIZING_V2_MAX,BAND_SLOPE_SIZING_V2_MIN,BAND_SLOPE_SIZING_V2_SLOPE_NORM_PCT_DAY,BAND_SLOPE_SIZING_V2_TF,BASIS_CONDITION,BB_PCTB_ENTRY_ENABLED,BB_RECOVERY_ENABLED,BB_RECOVERY_ENTRY_ENABLED,BB_BREAKOUT_ENABLED,BB_BREAKOUT_TF,BB_BREAKOUT_SCORE,BB_ENTRY_LONG_THRESHOLD,BB_FROZEN_STOP_ENABLED,BB_PULLBACK_GATE_ENABLED,BB_PULLBACK_GATE_LONG_MAX,BB_RSI_STOCH_BB_MAX,BB_RSI_STOCH_K_MAX,BB_RSI_STOCH_RSI_MAX,BB_RSI_STOCH_SCALP_ENABLED,BB_RSI_STOCH_SCALP_SCORE,BB_RSI_STOCH_SCALP_TF,BB_SQUEEZE_ENABLED,BB_SQUEEZE_COOLDOWN --out data/reports/BTCUSDC_LONG_S1Q-0003_SWITCH_TF_UNIQUENESS.csv --summary-out data/reports/BTCUSDC_LONG_S1Q-0003_SWITCH_TF_UNIQUENESS_SUMMARY.csv --status data/reports/BTCUSDC_LONG_S1Q-0003_SWITCH_TF_UNIQUENESS.status.json",70fe7f1c973fbea777a386d14fd68042a29639a6804123e30036dac3a96bfe97
S1Q-0004,HOLD_DO_NOT_LAUNCH,24,24,BTCUSDC_LONG,3m,3m|15m|1h|4h|D,BB_SQUEEZE_ENTRY|BB_SQUEEZE_MIN|BB_SQUEEZE_THRESHOLD|BB_SQUEEZE_WIDTH|BOUNCE_AUGMENT|BOUNCE_AUGMENT_DC|BOUNCE_AUGMENT_K|BOUNCE_AUGMENT_MIN|BOUNCE_TOP_MAX|BOUNCE_TOP_MIN|BOUNCE_TOP_REENTRY|BREAKEVEN_DC_LOW4|BREAKEVEN_EXIT|BREAKEVEN_EXIT_AFTER|BREAKEVEN_GRACE|BREAKOUT_GUARD_LOSS|BREAKOUT_MULTI|BREAKOUT_RETEST_ARMED,BB_SQUEEZE_ENTRY_ENABLED|BB_SQUEEZE_MIN_ALIGNMENT|BB_SQUEEZE_THRESHOLD_15M|BB_SQUEEZE_THRESHOLD_1H|BB_SQUEEZE_WIDTH_PERCENTILE|BOUNCE_AUGMENT_ENABLED|BOUNCE_AUGMENT_DC_LOW_D_TOLERANCE|BOUNCE_AUGMENT_K_D_CROSSING_UP|BOUNCE_AUGMENT_K_D_THRESHOLD|BOUNCE_AUGMENT_MIN_LOSS_PCT|BOUNCE_TOP_MAX_LOSS_PCT|BOUNCE_TOP_MIN_HOLD_MINUTES|BOUNCE_TOP_MIN_LOSS_PCT|BOUNCE_TOP_REENTRY_MULT|BREAKEVEN_DC_LOW4_ENABLED|BREAKEVEN_EXIT_REQUIRE_WT15M_STRUCTURE|BREAKEVEN_EXIT_AFTER_BARS_ENABLED|BREAKEVEN_GRACE_MINUTES|BREAKOUT_GUARD_LOSS_THRESHOLD|BREAKOUT_MULTI_LUNG_ENABLED|BREAKOUT_RETEST_ARMED_ENABLED|BREAKOUT_RETEST_ARMED_HTF_STACK_MIN|BREAKOUT_RETEST_ARMED_K_3M_PREV_MAX|BREAKOUT_RETEST_ARMED_RETEST_ATR_MULT,"python3 tools/switch_tf_uniqueness.py --symside BTCUSDC_LONG --window-days 365 --workers 24 --audit-tfs 3m,15m,1h,4h,D --switches BB_SQUEEZE_ENTRY_ENABLED,BB_SQUEEZE_MIN_ALIGNMENT,BB_SQUEEZE_THRESHOLD_15M,BB_SQUEEZE_THRESHOLD_1H,BB_SQUEEZE_WIDTH_PERCENTILE,BOUNCE_AUGMENT_ENABLED,BOUNCE_AUGMENT_DC_LOW_D_TOLERANCE,BOUNCE_AUGMENT_K_D_CROSSING_UP,BOUNCE_AUGMENT_K_D_THRESHOLD,BOUNCE_AUGMENT_MIN_LOSS_PCT,BOUNCE_TOP_MAX_LOSS_PCT,BOUNCE_TOP_MIN_HOLD_MINUTES,BOUNCE_TOP_MIN_LOSS_PCT,BOUNCE_TOP_REENTRY_MULT,BREAKEVEN_DC_LOW4_ENABLED,BREAKEVEN_EXIT_REQUIRE_WT15M_STRUCTURE,BREAKEVEN_EXIT_AFTER_BARS_ENABLED,BREAKEVEN_GRACE_MINUTES,BREAKOUT_GUARD_LOSS_THRESHOLD,BREAKOUT_MULTI_LUNG_ENABLED,BREAKOUT_RETEST_ARMED_ENABLED,BREAKOUT_RETEST_ARMED_HTF_STACK_MIN,BREAKOUT_RETEST_ARMED_K_3M_PREV_MAX,BREAKOUT_RETEST_ARMED_RETEST_ATR_MULT --out data/reports/BTCUSDC_LONG_S1Q-0004_SWITCH_TF_UNIQUENESS.csv --summary-out data/reports/BTCUSDC_LONG_S1Q-0004_SWITCH_TF_UNIQUENESS_SUMMARY.csv --status data/reports/BTCUSDC_LONG_S1Q-0004_SWITCH_TF_UNIQUENESS.status.json",baf957b5d21a80f7947ecaaf4dc0165451b6074f4f1814cf6b52950e582e568c
S1Q-0005,HOLD_DO_NOT_LAUNCH,24,24,BTCUSDC_LONG,3m,3m|15m|1h|4h|D,BREAKOUT_RETEST_ARMED|BREAKOUT_SIZE_EMA200|BREAKOUT_SIZE_LADDER|BREAKOUT_SIZE_MAX|BROKER_PREFLIGHT_MAX|CATALYST_VOLUME|CATALYST_VOLUME_GATE|CHOP_RANGING|CHOP_TRENDING|CIRCUIT_BREAKER|CLENOW|CLENOW_GATE|CLENOW_GATE_MIN|CLENOW_MIN_SCORE|CLENOW_POSITION_SIZE|CLENOW_REGIME_FILTER|CLOSE_ZONE_SIZE|CONFLUENCE_MIN|CONFLUENCE_MODE,BREAKOUT_RETEST_ARMED_VOLUME_MULT|BREAKOUT_SIZE_EMA200_T1_MULT|BREAKOUT_SIZE_EMA200_T1_PCT|BREAKOUT_SIZE_EMA200_T2_MULT|BREAKOUT_SIZE_EMA200_T2_PCT|BREAKOUT_SIZE_EMA200_T3_MULT|BREAKOUT_SIZE_EMA200_T3_PCT|BREAKOUT_SIZE_LADDER_ENABLED|BREAKOUT_SIZE_MAX_MULT|BROKER_PREFLIGHT_MAX_SAME_SIDE_QTY|CATALYST_VOLUME_RATIO|CATALYST_VOLUME_GATE_ENABLED|CHOP_RANGING_THRESHOLD|CHOP_TRENDING_THRESHOLD|CIRCUIT_BREAKER_ENABLED|CLENOW_ENABLED|CLENOW_GATE_ENABLED|CLENOW_GATE_MIN_SCORE|CLENOW_MIN_SCORE|CLENOW_POSITION_SIZE|CLENOW_REGIME_FILTER|CLOSE_ZONE_SIZE_MULT|CONFLUENCE_MIN_BLOCKS|CONFLUENCE_MODE_ENABLED,"python3 tools/switch_tf_uniqueness.py --symside BTCUSDC_LONG --window-days 365 --workers 24 --audit-tfs 3m,15m,1h,4h,D --switches BREAKOUT_RETEST_ARMED_VOLUME_MULT,BREAKOUT_SIZE_EMA200_T1_MULT,BREAKOUT_SIZE_EMA200_T1_PCT,BREAKOUT_SIZE_EMA200_T2_MULT,BREAKOUT_SIZE_EMA200_T2_PCT,BREAKOUT_SIZE_EMA200_T3_MULT,BREAKOUT_SIZE_EMA200_T3_PCT,BREAKOUT_SIZE_LADDER_ENABLED,BREAKOUT_SIZE_MAX_MULT,BROKER_PREFLIGHT_MAX_SAME_SIDE_QTY,CATALYST_VOLUME_RATIO,CATALYST_VOLUME_GATE_ENABLED,CHOP_RANGING_THRESHOLD,CHOP_TRENDING_THRESHOLD,CIRCUIT_BREAKER_ENABLED,CLENOW_ENABLED,CLENOW_GATE_ENABLED,CLENOW_GATE_MIN_SCORE,CLENOW_MIN_SCORE,CLENOW_POSITION_SIZE,CLENOW_REGIME_FILTER,CLOSE_ZONE_SIZE_MULT,CONFLUENCE_MIN_BLOCKS,CONFLUENCE_MODE_ENABLED --out data/reports/BTCUSDC_LONG_S1Q-0005_SWITCH_TF_UNIQUENESS.csv --summary-out data/reports/BTCUSDC_LONG_S1Q-0005_SWITCH_TF_UNIQUENESS_SUMMARY.csv --status data/reports/BTCUSDC_LONG_S1Q-0005_SWITCH_TF_UNIQUENESS.status.json",4f25ceac3f0177e70d8b64be8c0b998262602c664912c4ac87d66320c48f2cb8
S1Q-0006,HOLD_DO_NOT_LAUNCH,24,24,BTCUSDC_LONG,3m,3m|15m|1h|4h|D,CONGRESS_CONVICTION_MIN|CONGRESS_CONVICTION_SIZING|CONNORS_RSI|CONNORS_RSI2|CONNORS_RSI2_REQUIRE|CONNORS_RSI_ENTRY|CONNORS_RSI_EXIT|CONNORS_RSI_MAX|CONNORS_RSI_POSITION|CONVICTION_SIZING|COOLDOWN_BARS|COUNTER_TREND_ADD|COUNTER_TREND_SMA200|CRYPTO_FH|CRYPTO_ROUND|CT_15M_MOMENTUM|CT_CHOP_4H|CT_DC_CROSSOVER|CT_MFI_15M|CT_REL_VOL|CT_STOCH_K,CONGRESS_CONVICTION_MIN_SOURCES|CONGRESS_CONVICTION_SIZING_BOOST|CONNORS_RSI_ENABLED|CONNORS_RSI2_THRESHOLD|CONNORS_RSI2_REQUIRE_ABOVE_200SMA|CONNORS_RSI_ENTRY_THRESHOLD|CONNORS_RSI_EXIT_THRESHOLD|CONNORS_RSI_MAX_HOLD_DAYS|CONNORS_RSI_POSITION_SIZE|CONVICTION_SIZING_ENABLED|CONVICTION_SIZING_MAX|COOLDOWN_BARS|COUNTER_TREND_ADD_BLOCK_ENABLED|COUNTER_TREND_SMA200_BYPASS_ENABLED|CRYPTO_FH_MOMENTUM_DC_CONFIRM|CRYPTO_FH_MOMENTUM_ENABLED|CRYPTO_ROUND_TRIP_COMMISSION_PCT|CT_15M_MOMENTUM_GATE_ENABLED|CT_CHOP_4H_GATE_ENABLED|CT_CHOP_4H_MAX|CT_DC_CROSSOVER_SKIP_ENABLED|CT_MFI_15M_LONG_MIN|CT_REL_VOL_MIN|CT_STOCH_K_15M_LONG_MIN,"python3 tools/switch_tf_uniqueness.py --symside BTCUSDC_LONG --window-days 365 --workers 24 --audit-tfs 3m,15m,1h,4h,D --switches CONGRESS_CONVICTION_MIN_SOURCES,CONGRESS_CONVICTION_SIZING_BOOST,CONNORS_RSI_ENABLED,CONNORS_RSI2_THRESHOLD,CONNORS_RSI2_REQUIRE_ABOVE_200SMA,CONNORS_RSI_ENTRY_THRESHOLD,CONNORS_RSI_EXIT_THRESHOLD,CONNORS_RSI_MAX_HOLD_DAYS,CONNORS_RSI_POSITION_SIZE,CONVICTION_SIZING_ENABLED,CONVICTION_SIZING_MAX,COOLDOWN_BARS,COUNTER_TREND_ADD_BLOCK_ENABLED,COUNTER_TREND_SMA200_BYPASS_ENABLED,CRYPTO_FH_MOMENTUM_DC_CONFIRM,CRYPTO_FH_MOMENTUM_ENABLED,CRYPTO_ROUND_TRIP_COMMISSION_PCT,CT_15M_MOMENTUM_GATE_ENABLED,CT_CHOP_4H_GATE_ENABLED,CT_CHOP_4H_MAX,CT_DC_CROSSOVER_SKIP_ENABLED,CT_MFI_15M_LONG_MIN,CT_REL_VOL_MIN,CT_STOCH_K_15M_LONG_MIN --out data/reports/BTCUSDC_LONG_S1Q-0006_SWITCH_TF_UNIQUENESS.csv --summary-out data/reports/BTCUSDC_LONG_S1Q-0006_SWITCH_TF_UNIQUENESS_SUMMARY.csv --status data/reports/BTCUSDC_LONG_S1Q-0006_SWITCH_TF_UNIQUENESS.status.json",9c23e6b2438ca2095b9de86f57babce7ce4be9fa3ccb8e05887edc00ae86d506
S1Q-0007,HOLD_DO_NOT_LAUNCH,24,24,BTCUSDC_LONG,3m,3m|15m|1h|4h|D,CT_VOLUME_SURGE|CT_WT_VELOCITY|CYCLE_TP|CYCLE_TP_CONDITIONAL|CYCLE_TP_TIERED|DC4_STOP_GR|DC_BREAKOUT|DC_BREAK_GR|DC_BREAK_LOW|DC_DAYTRADE|DC_DAYTRADE_BUFFER|DC_DAYTRADE_K|DC_DAYTRADE_LONG|DC_DAYTRADE_MAX|DC_DAYTRADE_PRE,CT_VOLUME_SURGE_GATE_ENABLED|CT_WT_VELOCITY_1H_MIN|CT_WT_VELOCITY_GATE_ENABLED|CYCLE_TP_PCT|CYCLE_TP_CONDITIONAL_EXIT|CYCLE_TP_TIERED_ENABLED|CYCLE_TP_TIERED_FRAC|DC4_STOP_GR_HEDGE_OVERRIDE_ENABLED|DC_BREAKOUT_ENTRY_ENABLED|DC_BREAKOUT_SCORE|DC_BREAKOUT_TF|DC_BREAK_GR_MULT_BREAKOUT|DC_BREAK_GR_MULT_ENABLED|DC_BREAK_GR_MULT_RETEST|DC_BREAK_GR_RETEST_TOLERANCE_PCT|DC_BREAK_LOW_REQUIRE_HTF_ENABLED|DC_BREAK_LOW_REQUIRE_HTF_MIN_TFS|DC_DAYTRADE_ENABLED|DC_DAYTRADE_BUFFER|DC_DAYTRADE_K_EXHAUSTED_LONG|DC_DAYTRADE_LONG_BUDGET|DC_DAYTRADE_MAX_HOLD_MINUTES|DC_DAYTRADE_MAX_POSITION_SIZE|DC_DAYTRADE_PRE_CLOSE_MINUTES,"python3 tools/switch_tf_uniqueness.py --symside BTCUSDC_LONG --window-days 365 --workers 24 --audit-tfs 3m,15m,1h,4h,D --switches CT_VOLUME_SURGE_GATE_ENABLED,CT_WT_VELOCITY_1H_MIN,CT_WT_VELOCITY_GATE_ENABLED,CYCLE_TP_PCT,CYCLE_TP_CONDITIONAL_EXIT,CYCLE_TP_TIERED_ENABLED,CYCLE_TP_TIERED_FRAC,DC4_STOP_GR_HEDGE_OVERRIDE_ENABLED,DC_BREAKOUT_ENTRY_ENABLED,DC_BREAKOUT_SCORE,DC_BREAKOUT_TF,DC_BREAK_GR_MULT_BREAKOUT,DC_BREAK_GR_MULT_ENABLED,DC_BREAK_GR_MULT_RETEST,DC_BREAK_GR_RETEST_TOLERANCE_PCT,DC_BREAK_LOW_REQUIRE_HTF_ENABLED,DC_BREAK_LOW_REQUIRE_HTF_MIN_TFS,DC_DAYTRADE_ENABLED,DC_DAYTRADE_BUFFER,DC_DAYTRADE_K_EXHAUSTED_LONG,DC_DAYTRADE_LONG_BUDGET,DC_DAYTRADE_MAX_HOLD_MINUTES,DC_DAYTRADE_MAX_POSITION_SIZE,DC_DAYTRADE_PRE_CLOSE_MINUTES --out data/reports/BTCUSDC_LONG_S1Q-0007_SWITCH_TF_UNIQUENESS.csv --summary-out data/reports/BTCUSDC_LONG_S1Q-0007_SWITCH_TF_UNIQUENESS_SUMMARY.csv --status data/reports/BTCUSDC_LONG_S1Q-0007_SWITCH_TF_UNIQUENESS.status.json",71d04b8a9031c0f99356ec478b7937b5b09456a741bd3ca606711e9dab4bc54d
S1Q-0008,HOLD_DO_NOT_LAUNCH,24,24,BTCUSDC_LONG,3m,3m|15m|1h|4h|D,DC_DAYTRADE_REQUIRE|DC_DAYTRADE_START|DC_DAYTRADE_STOCH|DC_DAYTRADE_STOP|DC_DAYTRADE_TARGET|DC_EDGE_SIZING|DC_LOW4_STOP|DC_LOW_FROZEN|DC_LOW_STOP|DC_POSITION_ENTRY|DC_RECOVERY_EXIT|DC_TIER|DC_TIER4_BAR|DC_WIDTH_CAP|DD_KELLY|DD_KELLY_TIER1,DC_DAYTRADE_REQUIRE_1H_EXPANSION|DC_DAYTRADE_START_SIZE|DC_DAYTRADE_STOCH_FILTER|DC_DAYTRADE_STOP_PCT|DC_DAYTRADE_TARGET_PCT|DC_EDGE_SIZING_ENABLED|DC_EDGE_SIZING_MAX_MULT|DC_EDGE_SIZING_MIN_MULT|DC_EDGE_SIZING_PERIOD|DC_LOW4_STOP_ENABLED|DC_LOW_FROZEN_STOP_ENABLED|DC_LOW_FROZEN_STOP_FLOOR_PCT|DC_LOW_FROZEN_STOP_USE_4BAR|DC_LOW_STOP_ENABLED|DC_POSITION_ENTRY_THRESHOLD|DC_RECOVERY_EXIT_ENABLED|DC_RECOVERY_EXIT_TOLERANCE_ATR_MULT|DC_RECOVERY_EXIT_TOLERANCE_PCT|DC_TIER_AUG_ENABLED|DC_TIER4_BAR_MATURITY_BLOCK|DC_TIER4_BAR_MATURITY_BLOCK_ENABLED|DC_WIDTH_CAP_MULT|DD_KELLY_ENABLED|DD_KELLY_TIER1_PCT,"python3 tools/switch_tf_uniqueness.py --symside BTCUSDC_LONG --window-days 365 --workers 24 --audit-tfs 3m,15m,1h,4h,D --switches DC_DAYTRADE_REQUIRE_1H_EXPANSION,DC_DAYTRADE_START_SIZE,DC_DAYTRADE_STOCH_FILTER,DC_DAYTRADE_STOP_PCT,DC_DAYTRADE_TARGET_PCT,DC_EDGE_SIZING_ENABLED,DC_EDGE_SIZING_MAX_MULT,DC_EDGE_SIZING_MIN_MULT,DC_EDGE_SIZING_PERIOD,DC_LOW4_STOP_ENABLED,DC_LOW_FROZEN_STOP_ENABLED,DC_LOW_FROZEN_STOP_FLOOR_PCT,DC_LOW_FROZEN_STOP_USE_4BAR,DC_LOW_STOP_ENABLED,DC_POSITION_ENTRY_THRESHOLD,DC_RECOVERY_EXIT_ENABLED,DC_RECOVERY_EXIT_TOLERANCE_ATR_MULT,DC_RECOVERY_EXIT_TOLERANCE_PCT,DC_TIER_AUG_ENABLED,DC_TIER4_BAR_MATURITY_BLOCK,DC_TIER4_BAR_MATURITY_BLOCK_ENABLED,DC_WIDTH_CAP_MULT,DD_KELLY_ENABLED,DD_KELLY_TIER1_PCT --out data/reports/BTCUSDC_LONG_S1Q-0008_SWITCH_TF_UNIQUENESS.csv --summary-out data/reports/BTCUSDC_LONG_S1Q-0008_SWITCH_TF_UNIQUENESS_SUMMARY.csv --status data/reports/BTCUSDC_LONG_S1Q-0008_SWITCH_TF_UNIQUENESS.status.json",7e3ac14424b38d982a39ea6d57c8e0832980bd60be1d1bd19ee3912e80aa86fa
