sym_side,switch,value,status,gain_pct,bh_pct,delta_vs_bh,trades,tim_pct,max_dd_pct,error
BTCUSDC_LONG,FORMATION_DOUBLE_TOP_BOTTOM_EXIT_ENABLED,True,OK,-6.933540937500002,-2.851,-4.082540937500002,7,0.04790910957497776,7.261025441410025,
BTCUSDC_LONG,FORMATION_EXIT_MIN_GAIN_PCT,0.0,OK,-6.933540937500002,-2.851,-4.082540937500002,7,0.04790910957497776,7.261025441410025,
BTCUSDC_LONG,FORMATION_EXIT_MIN_GAIN_PCT,1.0,OK,-6.933540937500002,-2.851,-4.082540937500002,7,0.04790910957497776,7.261025441410025,
BTCUSDC_LONG,FORMATION_EXIT_MIN_GAIN_PCT,2.0,OK,-6.933540937500002,-2.851,-4.082540937500002,7,0.04790910957497776,7.261025441410025,
BTCUSDC_LONG,FORMATION_FLAG_PENNANT_ENTRY_ENABLED,False,OK,-6.933540937500002,-2.851,-4.082540937500002,7,0.04790910957497776,7.261025441410025,
BTCUSDC_LONG,FORMATION_FLAG_PENNANT_ENTRY_ENABLED,True,OK,-6.933540937500002,-2.851,-4.082540937500002,7,0.04790910957497776,7.261025441410025,
BTCUSDC_LONG,FORMATION_FLAG_PENNANT_EXIT_ENABLED,False,OK,-6.933540937500002,-2.851,-4.082540937500002,7,0.04790910957497776,7.261025441410025,
BTCUSDC_LONG,FORMATION_FLAG_PENNANT_EXIT_ENABLED,True,OK,-6.933540937500002,-2.851,-4.082540937500002,7,0.04790910957497776,7.261025441410025,
BTCUSDC_LONG,FORMATION_HEAD_SHOULDERS_ENTRY_ENABLED,False,OK,-6.933540937500002,-2.851,-4.082540937500002,7,0.04790910957497776,7.261025441410025,
BTCUSDC_LONG,FORMATION_HEAD_SHOULDERS_ENTRY_ENABLED,True,OK,-6.933540937500002,-2.851,-4.082540937500002,7,0.04790910957497776,7.261025441410025,
BTCUSDC_LONG,FORMATION_HEAD_SHOULDERS_EXIT_ENABLED,False,OK,-6.933540937500002,-2.851,-4.082540937500002,7,0.04790910957497776,7.261025441410025,
BTCUSDC_LONG,FORMATION_HEAD_SHOULDERS_EXIT_ENABLED,True,OK,-6.933540937500002,-2.851,-4.082540937500002,7,0.04790910957497776,7.261025441410025,
BTCUSDC_LONG,FORMATION_MIN_SCORE,0.65,OK,-6.933540937500002,-2.851,-4.082540937500002,7,0.04790910957497776,7.261025441410025,
BTCUSDC_LONG,FORMATION_MIN_SCORE,0.325,OK,-6.933540937500002,-2.851,-4.082540937500002,7,0.04790910957497776,7.261025441410025,
BTCUSDC_LONG,FORMATION_MIN_SCORE,0.4875,OK,-6.933540937500002,-2.851,-4.082540937500002,7,0.04790910957497776,7.261025441410025,
BTCUSDC_LONG,FORMATION_MIN_SCORE,0.8125,OK,-6.933540937500002,-2.851,-4.082540937500002,7,0.04790910957497776,7.261025441410025,
BTCUSDC_LONG,FORMATION_MIN_SCORE,0.975,OK,-6.933540937500002,-2.851,-4.082540937500002,7,0.04790910957497776,7.261025441410025,
BTCUSDC_LONG,FORMATION_POSITION_SIZE_MULT,1.0,OK,-6.933540937500002,-2.851,-4.082540937500002,7,0.04790910957497776,7.261025441410025,
BTCUSDC_LONG,FORMATION_POSITION_SIZE_MULT,0.5,OK,-6.933540937500002,-2.851,-4.082540937500002,7,0.04790910957497776,7.261025441410025,
