ts,type,price,qty,pnl_pct,reason
2025-07-27T05:45:00+00:00,CLOSE,3792.10009765625,0.00237506371922791,0.07199154089730299,WT_CROSSUNDER_FINAL_5m_15m_1hFalse_4hFalse_DTrue_g0.07%_hold66m_MANDATORY_REENTRY
2025-07-27T10:24:00+00:00,OPEN,3807.110107421875,0.002363997744396329,0.0,WT_PRICE_BREAKOUT_REENTRY_LONG
2025-07-27T12:30:00+00:00,CLOSE,3813.97998046875,0.002363997744396329,0.180448499072363,R1_DC_LOW4_EMERGENCY_via_LH_LL_3M_g0.18_age126.0m
2025-07-27T18:09:00+00:00,OPEN,3855.77001953125,0.002334164222702384,0.0,WT_PRICE_BREAKOUT_REENTRY_LONG
2025-07-27T19:00:00+00:00,CLOSE,3848.5,0.002334164222702384,-0.18854909640419437,WT_CROSSUNDER_FINAL_5m_15m_1hFalse_4hFalse_DTrue_g-0.19%_hold51m_MANDATORY_REENTRY
2025-07-27T22:27:00+00:00,OPEN,3871.031982421875,0.002324961358681321,0.0,WT_PRICE_BREAKOUT_REENTRY_LONG
2025-07-27T23:15:00+00:00,CLOSE,3860.330078125,0.002324961358681321,-0.27646127300088735,WT_CROSSUNDER_FINAL_5m_15m_1hFalse_4hFalse_DTrue_g-0.28%_hold48m_MANDATORY_REENTRY
2025-07-27T23:57:00+00:00,OPEN,3880.31396484375,0.002319399965927005,0.0,WT_PRICE_BREAKOUT_REENTRY_LONG
2025-07-28T00:45:00+00:00,CLOSE,3862.260009765625,0.002319399965927005,-0.4652704714540279,R1_DC_LOW4_EMERGENCY_via_LH_LL_3M_g-0.47_age48.0m
2025-07-28T04:51:00+00:00,OPEN,3910.360107421875,0.0023015784099698067,0.0,WT_PRICE_BREAKOUT_REENTRY_LONG
2025-07-28T05:00:00+00:00,CLOSE,3922.090087890625,0.0023015784099698067,0.2999718733445153,MTF_DC_REJECT_1h_px3922.0901
2025-07-29T00:12:00+00:00,OPEN,3809.676025390625,0.0014174433890730143,0.0,WT_PRICE_BREAKOUT_REENTRY_LONG
2025-07-29T00:30:00+00:00,CLOSE,3754.800048828125,0.0014174433890730143,-1.4404368297137102,R1_DC_LOW4_EMERGENCY_via_3xATR_3M_3.0_g-1.44_age18.0m
2025-07-29T05:42:00+00:00,OPEN,3806.0,0.001418812433257699,0.0,WT_PRICE_BREAKOUT_REENTRY_LONG
2025-07-29T07:27:00+00:00,REDUCE,3865.4560546875,0.0008867577707860619,1.5621664395034156,PPL_TP_gain1.56_62pct
2025-07-29T08:00:00+00:00,CLOSE,3871.090087890625,0.0005320546624716371,1.7101967391125854,WT_DC_EXIT_40_g1.71%
2025-07-30T14:39:00+00:00,OPEN,3808.35400390625,0.0014179354766383767,0.0,WT_PRICE_BREAKOUT_REENTRY_LONG
2025-07-30T15:30:00+00:00,CLOSE,3790.9599609375,0.0014179354766383767,-0.4567338790172561,WT_CROSSUNDER_FINAL_5m_15m_1hFalse_4hTrue_DTrue_g-0.46%_hold51m_MANDATORY_REENTRY
2025-07-31T00:06:00+00:00,OPEN,3813.572021484375,0.0023599921260029078,0.0,WT_PRICE_BREAKOUT_REENTRY_LONG
2025-07-31T01:30:00+00:00,CLOSE,3839.419921875,0.0023599921260029078,0.6777871309367351,R1_DC_LOW4_EMERGENCY_via_LH_LL_3M_g0.68_age84.0m
2025-07-31T02:36:00+00:00,OPEN,3860.406005859375,0.0023313609417527914,0.0,WT_PRICE_BREAKOUT_REENTRY_LONG
2025-07-31T03:15:00+00:00,CLOSE,3859.89990234375,0.0023313609417527914,-0.013110111083052649,WT_CROSSUNDER_FINAL_5m_15m_1hFalse_4hFalse_DTrue_g-0.01%_hold39m_MANDATORY_REENTRY
2025-07-31T06:39:00+00:00,OPEN,3870.2919921875,0.0023254058323800564,0.0,WT_PRICE_BREAKOUT_REENTRY_LONG
2025-07-31T07:30:00+00:00,CLOSE,3861.0,0.0023254058323800564,-0.24008504284060853,R1_DC_LOW4_EMERGENCY_via_3xATR_3M_3.0_g-0.24_age51.0m
2025-08-01T12:27:00+00:00,OPEN,3662.05810546875,0.001474580611102283,0.0,WT_PRICE_BREAKOUT_REENTRY_LONG
2025-08-01T13:30:00+00:00,CLOSE,3623.39990234375,0.001474580611102283,-1.0556414456469057,R1_DC_LOW4_EMERGENCY_via_3xATR_3M_3.0_g-1.06_age63.0m
2025-08-02T04:39:00+00:00,OPEN,3530.6298828125,0.0015294721815735102,0.0,WT_PRICE_BREAKOUT_REENTRY_LONG
2025-08-02T05:00:00+00:00,CLOSE,3519.889892578125,0.0015294721815735102,-0.3041947355246289,R1_DC_LOW4_EMERGENCY_via_3xATR_3M_3.0_g-0.30_age21.0m
2025-08-03T02:36:00+00:00,OPEN,3439.719970703125,0.0015698953066021204,0.0,WT_PRICE_BREAKOUT_REENTRY_LONG
2025-08-03T04:00:00+00:00,CLOSE,3435.889892578125,0.0015698953066021204,-0.11134854457983917,R1_DC_LOW4_EMERGENCY_via_LH_LL_3M_g-0.11_age84.0m
2025-08-03T07:27:00+00:00,OPEN,3455.283935546875,0.002604706445708871,0.0,WT_PRICE_BREAKOUT_REENTRY_LONG
2025-08-03T08:30:00+00:00,CLOSE,3455.68994140625,0.002604706445708871,0.011750289323494933,R1_DC_LOW4_EMERGENCY_via_LH_LL_3M_g0.01_age63.0m
2025-08-03T09:51:00+00:00,OPEN,3467.7099609375,0.0025953727308660746,0.0,WT_PRICE_BREAKOUT_REENTRY_LONG
2025-08-03T11:00:00+00:00,CLOSE,3514.080078125,0.0025953727308660746,1.3371971044246094,MTF_DC_REJECT_1h_px3514.0801
2025-08-03T19:12:00+00:00,OPEN,3500.305908203125,0.0025712037459015846,0.0,WT_PRICE_BREAKOUT_REENTRY_LONG
2025-08-03T20:00:00+00:00,CLOSE,3487.0,0.0025712037459015846,-0.3801355810628438,R1_DC_LOW4_EMERGENCY_via_3xATR_3M_3.0_g-0.38_age48.0m
2025-08-04T00:24:00+00:00,OPEN,3523.18408203125,0.0025545074604451656,0.0,WT_PRICE_BREAKOUT_REENTRY_LONG
2025-08-04T01:45:00+00:00,CLOSE,3536.340087890625,0.0025545074604451656,0.37341238927799825,R1_DC_LOW4_EMERGENCY_via_LH_LL_3M_g0.37_age81.0m
2025-08-04T02:39:00+00:00,OPEN,3561.013916015625,0.0025273701176047325,0.0,WT_PRICE_BREAKOUT_REENTRY_LONG
2025-08-04T03:30:00+00:00,CLOSE,3561.989990234375,0.0025273701176047325,0.027410008547288055,WT_CROSSUNDER_FINAL_5m_15m_1hFalse_4hFalse_DTrue_g0.03%_hold51m_MANDATORY_REENTRY
2025-08-04T13:21:00+00:00,OPEN,3581.0859375,0.0025132042355835438,0.0,WT_PRICE_BREAKOUT_REENTRY_LONG
2025-08-04T13:54:00+00:00,REDUCE,3637.469970703125,0.0015707526472397149,1.57449539573148,PPL_TP_gain1.57_62pct
2025-08-04T14:00:00+00:00,CLOSE,3649.25,0.0009424515883438289,1.9034467111276914,MTF_DC_REJECT_1h_px3649.2500
2025-08-05T10:21:00+00:00,OPEN,3678.865966796875,0.002446406055241823,0.0,WT_PRICE_BREAKOUT_REENTRY_LONG
2025-08-05T11:45:00+00:00,CLOSE,3672.6201171875,0.002446406055241823,-0.1697764926949256,R1_DC_LOW4_EMERGENCY_via_LH_LL_3M_g-0.17_age84.0m
2025-08-05T23:06:00+00:00,OPEN,3610.10595703125,0.0014958010287955403,0.0,WT_PRICE_BREAKOUT_REENTRY_LONG
2025-08-06T00:00:00+00:00,CLOSE,3601.06005859375,0.0014958010287955403,-0.2505715495657873,R1_DC_LOW4_EMERGENCY_via_LH_LL_3M_g-0.25_age54.0m
2025-08-06T05:03:00+00:00,OPEN,3618.81396484375,0.0014922016998752952,0.0,WT_PRICE_BREAKOUT_REENTRY_LONG
2025-08-06T06:15:00+00:00,CLOSE,3619.75,0.0014922016998752952,0.025865799274111492,R1_DC_LOW4_EMERGENCY_via_LH_LL_3M_g0.03_age72.0m
2025-08-06T15:27:00+00:00,OPEN,3641.1201171875,0.0024717669002711773,0.0,WT_PRICE_BREAKOUT_REENTRY_LONG
2025-08-06T16:30:00+00:00,CLOSE,3642.22998046875,0.0024717669002711773,0.03048136962060149,R2_WT_VEL_SLOW_DECEL_15m_g0.030%_peak0.61%_vel-1.215vs3.639
2025-08-06T17:39:00+00:00,OPEN,3674.7919921875,0.002449118299409747,0.0,WT_PRICE_BREAKOUT_REENTRY_LONG
2025-08-06T18:00:00+00:00,CLOSE,3695.5,0.002449118299409747,0.5635151011683006,MTF_DC_REJECT_1h_px3695.5000
2025-08-07T04:00:00+00:00,OPEN,3662.2099609375,0.004915065132081509,0.0,REENTRY_TREND_g0.0_blk_B16_MIDRANGE_px3662.209961
2025-08-07T08:03:00+00:00,REDUCE,3717.530029296875,0.003071915707550943,1.510565176476486,PPL_TP_gain1.51_62pct
2025-08-07T09:57:00+00:00,AUGMENT,3782.81591796875,0.004758359864354134,0.0,REENTRY_TREND_g3.29_blk_B11_DC_BREAK_px3782.815918
2025-08-07T10:00:00+00:00,CLOSE,3795.659912109375,0.006601509288884699,1.240745663166686,MTF_DC_REJECT_1h_px3795.6599
2025-08-07T10:18:00+00:00,OPEN,3801.422119140625,0.004735069815069437,0.0,WT_PRICE_BREAKOUT_REENTRY_LONG
2025-08-07T11:36:00+00:00,CLOSE,3827.43994140625,0.004735069815069437,0.6844233934090636,R1_DC_LOW4_EMERGENCY_via_LH_LL_3M_g0.68_age78.0m
2025-08-07T19:21:00+00:00,OPEN,3844.998046875,0.004681407008320093,0.0,WT_PRICE_BREAKOUT_REENTRY_LONG
2025-08-07T21:21:00+00:00,CLOSE,3867.966064453125,0.004681407008320093,0.5973479647614418,R1_DC_LOW4_EMERGENCY_via_LH_LL_3M_g0.60_age120.0m
2025-08-07T22:33:00+00:00,OPEN,3890.3798828125,0.004626797512173653,0.0,WT_PRICE_BREAKOUT_REENTRY_LONG
2025-08-07T23:15:00+00:00,CLOSE,3893.090087890625,0.004626797512173653,0.06966427854766954,R1_DC_LOW4_EMERGENCY_via_LH_LL_3M_g0.07_age42.0m
2025-08-08T03:12:00+00:00,OPEN,3942.330078125,0.004565827548503876,0.0,WT_PRICE_BREAKOUT_REENTRY_LONG
2025-08-08T04:24:00+00:00,CLOSE,3925.964111328125,0.004565827548503876,-0.4151343614702797,R1_DC_LOW4_EMERGENCY_via_3xATR_3M_3.0_g-0.42_age72.0m
2025-08-08T13:21:00+00:00,OPEN,3923.718017578125,0.004587485454976559,0.0,WT_PRICE_BREAKOUT_REENTRY_LONG
2025-08-08T13:42:00+00:00,REDUCE,3988.429931640625,0.002867178409360349,1.6492498638432427,PPL_TP_gain1.65_62pct
2025-08-08T13:51:00+00:00,CLOSE,3987.696044921875,0.0017203070456162095,1.630546003997499,PPL_SL_CLOSE_upgraded-0.5pct_px3987.6960_stop3988.4299
2025-08-08T17:27:00+00:00,OPEN,4015.43408203125,0.004482703283429146,0.0,WT_PRICE_BREAKOUT_REENTRY_LONG
2025-08-08T18:00:00+00:00,CLOSE,4041.110107421875,0.004482703283429146,0.6394333680018104,MTF_DC_REJECT_1h_px4041.1101
2025-08-09T02:57:00+00:00,OPEN,4039.7919921875,0.004455674905329943,0.0,WT_PRICE_BREAKOUT_REENTRY_LONG
2025-08-09T04:51:00+00:00,REDUCE,4112.60986328125,0.002784796815831214,1.8025153580820872,PPL_TP_gain1.80_62pct
2025-08-09T05:00:00+00:00,CLOSE,4159.7998046875,0.0016708780894987285,2.970643358174914,MTF_DC_REJECT_1h_px4159.7998
2025-08-09T17:24:00+00:00,OPEN,4228.73583984375,0.004256591200828552,0.0,WT_PRICE_BREAKOUT_REENTRY_LONG
2025-08-09T20:45:00+00:00,REDUCE,4292.2001953125,0.002660369500517845,1.5007878919931539,PPL_TP_gain1.50_62pct
2025-08-09T21:15:00+00:00,CLOSE,4271.7099609375,0.001596221700310707,1.0162403782435812,R1_DC_LOW4_EMERGENCY_via_LH_LL_3M_g1.02_age231.0m
2025-08-11T00:06:00+00:00,OPEN,4262.51611328125,0.0021114288829267025,0.0,WT_PRICE_BREAKOUT_REENTRY_LONG
2025-08-11T02:36:00+00:00,CLOSE,4314.31201171875,0.0021114288829267025,1.2151484489668696,R1_DC_LOW4_EMERGENCY_via_LH_LL_3M_g1.22_age150.0m
2025-08-11T15:39:00+00:00,OPEN,4322.833984375,0.0020819674246013165,0.0,WT_PRICE_BREAKOUT_REENTRY_LONG
2025-08-11T16:45:00+00:00,CLOSE,4311.72998046875,0.0020819674246013165,-0.2568686178184432,R1_DC_LOW4_EMERGENCY_via_LH_LL_3M_g-0.26_age66.0m
2025-08-12T02:21:00+00:00,OPEN,4297.4599609375,0.0020942604169249535,0.0,WT_PRICE_BREAKOUT_REENTRY_LONG
2025-08-12T03:00:00+00:00,CLOSE,4287.39990234375,0.0020942604169249535,-0.23409313141233729,R1_DC_LOW4_EMERGENCY_via_LH_LL_3M_g-0.23_age39.0m
2025-08-12T06:00:00+00:00,OPEN,4279.77978515625,0.002102911937981844,0.0,WT_3M_FORCE_OPEN
2025-08-12T12:21:00+00:00,REDUCE,4346.6162109375,0.0013143199612386525,1.561679084822582,PPL_TP_gain1.56_62pct
2025-08-12T13:06:00+00:00,AUGMENT,4410.009765625,0.004081623628735542,0.0,REENTRY_TREND_g3.04_blk_B16_MIDRANGE_px4410.009766
2025-08-12T20:00:00+00:00,CLOSE,4532.89013671875,0.004870215605478734,3.2802442880281357,MTF_DC_REJECT_1h_px4532.8901
2025-08-12T20:03:00+00:00,OPEN,4547.1240234375,0.003958546090871096,0.0,WT_PRICE_BREAKOUT_REENTRY_LONG
2025-08-12T20:42:00+00:00,REDUCE,4616.916015625,0.002474091306794435,1.534860096794527,PPL_TP_gain1.53_62pct
2025-08-12T21:15:00+00:00,CLOSE,4599.47998046875,0.0014844547840766609,1.1514081595617078,R1_DC_LOW4_EMERGENCY_via_LH_LL_3M_g1.15_age72.0m
2025-08-13T03:54:00+00:00,OPEN,4658.8720703125,0.003863596124574542,0.0,WT_PRICE_BREAKOUT_REENTRY_LONG
2025-08-13T04:00:00+00:00,CLOSE,4666.5,0.003863596124574542,0.16372910808405922,MTF_DC_REJECT_1h_px4666.5000
2025-08-13T09:39:00+00:00,OPEN,4687.2021484375,0.00384024390950799,0.0,WT_PRICE_BREAKOUT_REENTRY_LONG
2025-08-13T11:00:00+00:00,CLOSE,4695.7998046875,0.00384024390950799,0.18342832200796091,R1_DC_LOW4_EMERGENCY_via_LH_LL_3M_g0.18_age81.0m
2025-08-13T12:27:00+00:00,OPEN,4720.25390625,0.0038133542984724045,0.0,WT_PRICE_BREAKOUT_REENTRY_LONG
2025-08-13T12:45:00+00:00,CLOSE,4687.89990234375,0.0038133542984724045,-0.6854293126776648,R1_DC_LOW4_EMERGENCY_via_3xATR_3M_3.0_g-0.69_age18.0m
2025-08-13T15:45:00+00:00,OPEN,4667.64013671875,0.0038563383277505636,0.0,REENTRY_TREND_g0.0_blk_B16_MIDRANGE_px4667.640137
2025-08-13T17:54:00+00:00,REDUCE,4739.3837890625,0.0024102114548441023,1.5370433504366992,PPL_TP_gain1.54_62pct
2025-08-13T18:00:00+00:00,CLOSE,4746.2998046875,0.0014461268729064614,1.685212777008256,MTF_DC_REJECT_1h_px4746.2998
2025-08-15T01:21:00+00:00,OPEN,4597.27978515625,0.0019576794002205133,0.0,WT_PRICE_BREAKOUT_REENTRY_LONG
2025-08-15T04:03:00+00:00,CLOSE,4640.6318359375,0.0019576794002205133,0.9429935267639269,R1_DC_LOW4_EMERGENCY_via_LH_LL_3M_g0.94_age162.0m
2025-08-15T06:21:00+00:00,OPEN,4654.1337890625,0.0019337647827342153,0.0,WT_PRICE_BREAKOUT_REENTRY_LONG
2025-08-15T07:21:00+00:00,CLOSE,4645.18994140625,0.0019337647827342153,-0.19216997322398832,R1_DC_LOW4_EMERGENCY_via_LH_LL_3M_g-0.19_age60.0m
2025-08-15T22:42:00+00:00,OPEN,4468.921875,0.00201390846632421,0.0,WT_PRICE_BREAKOUT_REENTRY_LONG
2025-08-15T23:15:00+00:00,CLOSE,4426.89013671875,0.00201390846632421,-0.9405341927408386,R1_DC_LOW4_EMERGENCY_via_3xATR_3M_3.0_g-0.94_age33.0m
2025-08-16T19:24:00+00:00,OPEN,4426.5078125,0.0012199233751744032,0.0,WT_PRICE_BREAKOUT_REENTRY_LONG
2025-08-16T20:00:00+00:00,CLOSE,4421.41015625,0.0012199233751744032,-0.11516202988741478,WT_CROSSUNDER_FINAL_5m_15m_1hFalse_4hTrue_DTrue_g-0.12%_hold36m_MANDATORY_REENTRY
2025-08-17T02:48:00+00:00,OPEN,4435.75390625,0.0012173805152997375,0.0,WT_PRICE_BREAKOUT_REENTRY_LONG
2025-08-17T03:00:00+00:00,CLOSE,4440.81005859375,0.0012173805152997375,0.11398631327643888,WT_DC_EXIT_40_g0.11%
2025-08-17T03:27:00+00:00,OPEN,4450.27783203125,0.001213407376781106,0.0,WT_PRICE_BREAKOUT_REENTRY_LONG
2025-08-17T03:30:00+00:00,CLOSE,4455.10986328125,0.001213407376781106,0.1085781929213733,WT_DC_EXIT_40_g0.11%
2025-08-17T04:12:00+00:00,OPEN,4470.337890625,0.0020132707431912422,0.0,WT_PRICE_BREAKOUT_REENTRY_LONG
2025-08-17T05:30:00+00:00,CLOSE,4474.009765625,0.0020132707431912422,0.08213864566480529,R1_DC_LOW4_EMERGENCY_via_LH_LL_3M_g0.08_age78.0m
2025-08-17T08:33:00+00:00,OPEN,4494.3359375,0.0020025204867124557,0.0,WT_PRICE_BREAKOUT_REENTRY_LONG
2025-08-17T09:00:00+00:00,CLOSE,4546.47021484375,0.0020025204867124557,1.1599995654252313,MTF_DC_REJECT_1h_px4546.4702
2025-08-18T12:27:00+00:00,OPEN,4328.10400390625,0.0012476594420149922,0.0,WT_PRICE_BREAKOUT_REENTRY_LONG
2025-08-18T13:45:00+00:00,CLOSE,4286.5,0.0012476594420149922,-0.961252406797551,R1_DC_LOW4_EMERGENCY_via_LH_LL_3M_g-0.96_age78.0m
2025-08-19T08:42:00+00:00,OPEN,4253.0498046875,0.0012696771882474422,0.0,WT_PRICE_BREAKOUT_REENTRY_LONG
2025-08-19T10:45:00+00:00,CLOSE,4286.3798828125,0.0012696771882474422,0.7836747664761707,R1_DC_LOW4_EMERGENCY_via_LH_LL_3M_g0.78_age123.0m
2025-08-20T06:51:00+00:00,OPEN,4189.85009765625,0.0012888290220871568,0.0,WT_PRICE_BREAKOUT_REENTRY_LONG
2025-08-20T07:45:00+00:00,CLOSE,4184.18994140625,0.0012888290220871568,-0.1350920944204238,R1_DC_LOW4_EMERGENCY_via_LH_LL_3M_g-0.14_age54.0m
2025-08-20T14:54:00+00:00,OPEN,4244.65576171875,0.002120313234627247,0.0,WT_PRICE_BREAKOUT_REENTRY_LONG
2025-08-20T14:57:00+00:00,CLOSE,4255.38818359375,0.002120313234627247,0.25284551863527843,WT_DC_EXIT_40_g0.25%
2025-08-20T16:09:00+00:00,OPEN,4310.41796875,0.002087964676320553,0.0,WT_PRICE_BREAKOUT_REENTRY_LONG
2025-08-20T18:00:00+00:00,CLOSE,4289.8701171875,0.002087964676320553,-0.47670206721179703,R1_DC_LOW4_EMERGENCY_via_LH_LL_3M_g-0.48_age111.0m
2025-08-21T14:12:00+00:00,OPEN,4311.15185546875,0.0020876091439276934,0.0,WT_PRICE_BREAKOUT_REENTRY_LONG
2025-08-21T14:45:00+00:00,CLOSE,4272.9599609375,0.0020876091439276934,-0.8858860882574364,R1_DC_LOW4_EMERGENCY_via_3xATR_3M_3.0_g-0.89_age33.0m
2025-08-22T01:51:00+00:00,OPEN,4265.47216796875,0.0021099657751619816,0.0,WT_PRICE_BREAKOUT_REENTRY_LONG
2025-08-22T03:15:00+00:00,CLOSE,4275.39013671875,0.0021099657751619816,0.23251748832118185,R1_DC_LOW4_EMERGENCY_via_LH_LL_3M_g0.23_age84.0m
2025-08-22T07:09:00+00:00,OPEN,4327.18603515625,0.002079873578622937,0.0,WT_PRICE_BREAKOUT_REENTRY_LONG
2025-08-22T08:45:00+00:00,CLOSE,4328.18994140625,0.002079873578622937,0.023199978966556033,R1_DC_LOW4_EMERGENCY_via_LH_LL_3M_g0.02_age96.0m
2025-08-22T13:48:00+00:00,OPEN,4350.39208984375,0.0020687789656221867,0.0,WT_PRICE_BREAKOUT_REENTRY_LONG
2025-08-22T13:54:00+00:00,REDUCE,4472.7158203125,0.0012929868535138667,2.811786338852584,PPL_TP_gain2.81_62pct
2025-08-22T13:57:00+00:00,AUGMENT,4533.8779296875,0.003970111254602671,0.0,REENTRY_TREND_g4.22_blk_B11_DC_BREAK_px4533.877930
2025-08-22T14:00:00+00:00,CLOSE,4595.0400390625,0.004745903366710991,2.0239360694377706,MTF_DC_REJECT_1h_px4595.0400
2025-08-22T17:03:00+00:00,OPEN,4818.77978515625,0.0018676926847547293,0.0,WT_PRICE_BREAKOUT_REENTRY_LONG
2025-08-22T17:30:00+00:00,CLOSE,4813.009765625,0.0018676926847547293,-0.1197402618194744,R1_DC_LOW4_EMERGENCY_via_LH_LL_3M_g-0.12_age27.0m
2025-08-23T04:00:00+00:00,OPEN,4711.16015625,0.003820715006440878,0.0,REENTRY_TREND_g0.0_blk_B16_MIDRANGE_px4711.160156
2025-08-23T13:30:00+00:00,CLOSE,4715.77001953125,0.003820715006440878,0.09784985286765054,R2_WT_VEL_SLOW_DECEL_15m_g0.098%_peak0.98%_vel-0.400vs3.919
2025-08-23T22:09:00+00:00,OPEN,4760.85595703125,0.0018904163734987378,0.0,WT_PRICE_BREAKOUT_REENTRY_LONG
2025-08-24T01:00:00+00:00,CLOSE,4774.72021484375,0.0018904163734987378,0.2912135535632841,R1_DC_LOW4_EMERGENCY_via_LH_LL_3M_g0.29_age171.0m
2025-08-24T14:51:00+00:00,OPEN,4800.83984375,0.0018746720161288977,0.0,WT_PRICE_BREAKOUT_REENTRY_LONG
2025-08-24T15:45:00+00:00,CLOSE,4798.330078125,0.0018746720161288977,-0.05227763696944301,R1_DC_LOW4_EMERGENCY_via_LH_LL_3M_g-0.05_age54.0m
2025-08-24T16:51:00+00:00,OPEN,4842.0,0.0018587360391393304,0.0,WT_PRICE_BREAKOUT_REENTRY_LONG
2025-08-24T17:00:00+00:00,CLOSE,4872.0,0.0018587360391393304,0.6195786864931847,MTF_DC_REJECT_1h_px4872.0000
2025-08-24T17:21:00+00:00,OPEN,4886.52783203125,0.001841798541136086,0.0,WT_PRICE_BREAKOUT_REENTRY_LONG
2025-08-24T19:06:00+00:00,CLOSE,4939.60791015625,0.001841798541136086,1.086253469734879,R1_DC_LOW4_EMERGENCY_via_LH_LL_3M_g1.09_age105.0m
2025-08-25T12:33:00+00:00,OPEN,4636.341796875,0.0011647114297375083,0.0,WT_PRICE_BREAKOUT_REENTRY_LONG
2025-08-25T13:45:00+00:00,CLOSE,4629.56982421875,0.0011647114297375083,-0.146062843356684,WT_CROSSUNDER_FINAL_5m_15m_1hFalse_4hTrue_DTrue_g-0.15%_hold72m_MANDATORY_REENTRY
2025-08-26T01:48:00+00:00,OPEN,4425.52783203125,0.0012201934587210417,0.0,WT_PRICE_BREAKOUT_REENTRY_LONG
2025-08-26T03:00:00+00:00,CLOSE,4383.91015625,0.0012201934587210417,-0.9404002722574252,R1_DC_LOW4_EMERGENCY_via_3xATR_3M_3.0_g-0.94_age72.0m
2025-08-26T14:36:00+00:00,OPEN,4538.3359375,0.0011898634256795049,0.0,WT_PRICE_BREAKOUT_REENTRY_LONG
2025-08-26T14:39:00+00:00,CLOSE,4542.833984375,0.0011898634256795049,0.09911225032578365,WT_DC_EXIT_40_g0.10%
2025-08-26T19:39:00+00:00,OPEN,4579.0322265625,0.0019654808565974236,0.0,WT_PRICE_BREAKOUT_REENTRY_LONG
